X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
142.196014,44.737616,01470,3,03001,03001,エコミュージアムおさしまセンターＢｉｋｋｙアトリエ3モア,字物満内55,3,-99,2003
142.375298,44.166553,01220,3,03002,03002,士別市立博物館・士別市公会堂展示館,西士別町2554（ふどう公園内）,3,2,9999
142.415817,44.290663,01221,3,03002,03002,名寄市風連歴史民俗資料館,風連町南町85-2,3,-99,9999
142.467306,44.341481,01221,3,03002,03002,名寄市北国博物館,字緑丘222,3,2,1996
142.628444,44.29355,01468,3,03002,03002,下川町ふるさと交流館,西町1026,3,-99,1991
142.035118,44.7447,01471,3,03002,03002,中川町エコミュージアムセンター,字安川28-9,3,1,2002
142.571282,44.938534,01514,3,03002,03002,オホーツクミュージアムえさし,三笠町1614-1,3,2,1999
142.515987,44.786137,01514,3,03002,03002,歌登ふるさと館,歌登辺毛内3882-8,3,-99,1992
142.390975,44.172955,01220,3,03003,03003,士別図書館,西1条8-701-1,3,3,1958
142.46318,44.354517,01221,3,03003,03003,名寄図書館,大通南2,3,4,9999
142.412785,44.024048,01464,3,03003,03003,和寒町立図書館,字西町125,3,-99,9999
142.582058,44.939216,01514,3,03003,03003,枝幸町立図書館,本町880-3,3,-99,9999
142.962453,44.583546,01563,3,03003,03003,雄武町図書館,栄町,3,-99,9999
142.459867,44.364828,01221,3,99999,03003,名寄市立大学図書館,西4条北8-1,3,-99,9999
142.342292,44.265867,01220,3,99999,03141,日向スキー場,多寄町4095,3,-99,9999
142.598627,44.120434,01220,3,99999,03141,あさひスキー場,朝日町中央6656-1,3,-99,9999
142.397774,44.178129,01220,3,99999,03109,総合体育館,東4条4,3,-99,9999
142.397774,44.178018,01220,3,99999,03129,総合体育館,東4条4,3,-99,9999
142.397774,44.177924,01220,3,99999,03120,総合体育館,東4条4,3,-99,9999
142.596334,44.113713,01220,3,99999,03109,朝日農業者トレーニングセンター,朝日町中央4039,3,-99,9999
142.596328,44.113628,01220,3,99999,03129,朝日農業者トレーニングセンター,朝日町中央4039,3,-99,9999
142.400504,44.165638,01220,3,99999,03105,南郷プール,東3条17,3,-99,9999
142.59863,44.114986,01220,3,99999,03105,朝日プール,朝日町中央4041,3,-99,9999
142.37276,44.163586,01220,3,99999,03101,陸上競技場,南士別町1612-3,3,-99,9999
142.375636,44.163399,01220,3,99999,03102,ふどう野球場,南士別町1612-3,3,-99,9999
142.373776,44.161566,01220,3,99999,03115,ふどうテエスコート,南士別町1612-3,3,-99,9999
142.597469,44.113107,01220,3,99999,03115,朝日テニスコート,朝日町中央4039,3,-99,9999
142.371071,44.167755,01220,3,99999,03142,グリーンスポーツ,西士別町2269,3,-99,9999
142.370191,44.168117,01220,3,99999,03146,グリーンスポーツ,西士別町2269,3,-99,9999
142.409486,44.190384,01220,3,99999,03102,つくも野球場,東7条北9-20,3,-99,9999
142.414892,44.187777,01220,3,99999,03103,天塩川サッカー場,東山町(天塩川河川敷),3,-99,9999
142.585882,44.116427,01220,3,99999,03141,朝日三望台シャンツェ,朝日町中央4023,3,-99,9999
142.591202,44.109708,01220,3,99999,03146,朝日ローラースキー・ジョギングコース,朝日町中央4527,3,-99,9999
