X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
130.514642,31.524394,46201,3,03001,03001,三宅美術館,谷山中央1-4319-4,4,-99,2005
130.485533,31.479164,46201,3,03001,03001,児玉美術館,下福元町8251-1,4,-99,2005
130.553368,31.595819,46201,3,03001,03001,鹿児島市立美術館,城山町4-36,3,-99,1954
130.462121,31.600597,46201,3,03001,03001,中村晋也美術館,石谷町2366,4,3,1997
130.532449,31.581988,46201,3,03001,03001,長島美術館,武3-42-18,4,-99,1989
130.556029,31.595682,46201,3,03001,03001,陽山美術館,山下町8-3（第2山一ビル5階）,4,-99,1999
130.301908,31.271095,46204,3,03001,03001,枕崎市文化資料センター南溟館,山手町175,3,1,1988
130.654686,31.224862,46210,3,03001,03001,岩崎美術館,十二町3755,4,2,1979
130.354981,31.643285,46216,3,03001,03001,苗代川民陶館,東市来町美山456,4,-99,9999
130.825391,31.655194,46218,3,03001,03001,松下美術館,福山町福山771,4,-99,9999
130.168727,31.377648,46220,3,03001,03001,笠沙美術館（黒瀬展望ミュージアム）,笠沙町赤生木8666-1,3,2,1998
130.302019,31.401835,46220,3,03001,03001,吉井淳二美術館,加世田武田13877-3,4,2,1992
130.600949,31.823364,46225,3,03001,03001,日本画美術記念館「草文」,北山3770-22,4,-99,1998
130.779309,31.930328,46452,3,03001,03001,鹿児島県霧島アートの森,木場6340-220,2,-99,2000
130.552252,31.59607,46201,3,03002,03002,かごしま近代文学館・かごしまメルヘン館,城山町5-1,3,3,1998
130.551724,31.590403,46201,3,03002,03002,示現流兵法所史料館,東千石町2-2,4,2,1997
130.552702,31.594034,46201,3,03002,03002,鹿児島県立博物館,城山町1-1,2,4,1953
130.554718,31.598422,46201,3,03002,03002,鹿児島県歴史資料センター黎明館,城山町7-2,2,-99,1983
130.496126,31.495067,46201,3,03002,03002,鹿児島国際大学博物館実習施設考古学ミュージアム,下福元町8850（鹿児島国際大学内）,4,-99,2002
130.547769,31.584652,46201,3,03002,03002,鹿児島市維新ふるさと館,加治屋町23-1,3,1,1994
130.499992,31.511011,46201,3,03002,03002,鹿児島市立ふるさと考古歴史館,下福元町3763-1,3,2,1997
130.554223,31.563387,46201,3,03002,03002,鹿児島市立科学館,鴨池2-31-18,3,-99,1990
130.558236,31.605897,46201,3,03002,03002,鹿児島市立西郷南洲顕彰館,上竜尾町2-1,3,2,1978
130.545683,31.5703,46201,3,03002,03002,鹿児島大学総合研究博物館,郡元1-21-30,0,-99,2001
130.573916,31.615593,46201,3,03002,03002,尚古集成館,吉野町9698-1,4,-99,1923
130.879709,31.548506,46203,3,03002,03002,鹿屋市輝北歴史民俗資料館,輝北町上百引2635,3,1,1985
130.6442,31.23225,46210,3,03002,03002,指宿市考古博物館・時遊館ＣｏＣＣｏはしむれ,十二町2290,3,2,1996
130.623541,31.253637,46210,3,03002,03002,指宿神社宝物館,東方733,4,-99,9999
130.53976,31.207814,46210,3,03002,03002,枚聞神社宝物館,開聞十町1366,4,-99,1950
130.340174,31.823239,46215,3,03002,03002,せんだい宇宙館,永利町2133-6（寺山いこいの広場地内）,3,-99,1998
