X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
133.098623,36.097066,32525,3,03002,03002,海士町歴史民俗資料館,大字海士1521-1,3,-99,1981
133.044986,36.111659,32526,3,03002,03002,黒木御所碧風館,別府,4,-99,1970
133.250042,36.27996,32528,3,03002,03002,隠岐郷土館,郡749-4,3,2,1970
133.334161,36.2029,32528,3,03002,03002,隠岐自然館,中町隠岐ボートプラザ2階,3,-99,1995
133.325859,36.20849,32528,3,03003,03003,隠岐の島町図書館,西町吉田2-17,3,-99,9999
133.096176,36.09683,32525,3,99999,03003,海士町中央図書館,大字海士1490,3,-99,9999
133.195445,36.281763,32528,3,99999,03148,福浦海水浴場,北方,2,-99,9999
133.354625,36.203848,32528,3,99999,03142,立木キャンプ場,東町,2,-99,9999
133.306131,36.181718,32528,3,99999,03109,隠岐の島町総合学習センター体育館,今津346-2,2,-99,9999
133.335456,36.187521,32528,3,99999,03109,隠岐の島町立岬町民体育館,岬町2109-1,2,-99,9999
133.243586,36.179384,32528,3,99999,03109,健康管理増進施設「漁（すなどり」）,津戸,2,-99,9999
133.243586,36.179336,32528,3,99999,03129,健康管理増進施設「漁（すなどり」）,津戸,2,-99,9999
133.243307,36.179993,32528,3,99999,03115,健康管理増進施設「漁（すなどり」）,津戸,2,-99,9999
133.231463,36.198151,32528,3,99999,03118,都万町民すもう場,都万,2,-99,9999
133.231308,36.198993,32528,3,99999,03104,都万町民運動場,都万2153,2,-99,9999
133.306709,36.320025,32528,3,99999,03148,中村海水浴場,中村,2,-99,9999
133.307226,36.319862,32528,3,99999,03142,中村海水浴場,中村,2,-99,9999
133.3558,36.291699,32528,3,99999,03148,春日海水浴場,布施,2,-99,9999
133.237778,36.285134,32528,3,99999,03109,五箇町民体育館,郡,2,-99,9999
133.238675,36.286102,32528,3,99999,03104,五箇町民運動場,郡,2,-99,9999
133.238675,36.286049,32528,3,99999,03102,五箇町民運動場,郡,2,-99,9999
133.248666,36.279799,32528,3,99999,03118,五箇町民すもう場,郡723,2,-99,9999
133.230114,36.316305,32528,3,99999,03142,吉浦キャンプ場,久見,2,-99,9999
133.352463,36.1997,32528,3,99999,03148,塩浜海水浴場,東町塩浜1-1,2,-99,9999
133.206212,36.279229,32528,3,99999,03115,ホテル海音里テニス場,南方1933-1,2,-99,9999
133.355956,36.203556,32528,3,99999,03140,立木ヨットハーバー,飯田64,2,-99,9999
133.356572,36.296512,32528,3,99999,03142,浄土ケ浦ミモザキャンプ場,布施,2,-99,9999
133.296809,36.228738,32528,3,99999,03109,隠岐の島町立中条町民体育館,原田396,2,-99,9999
133.328127,36.210479,32528,3,99999,03105,隠岐の島町立屋内温水プール,栄町1428,2,-99,9999
133.328127,36.210421,32528,3,99999,03129,隠岐の島町立屋内温水プール,栄町1428,2,-99,9999
133.326158,36.210656,32528,3,99999,03104,隠岐の島町運動公園,栄町1435,2,-99,9999
133.326158,36.210606,32528,3,99999,03102,隠岐の島町運動公園,栄町1435,2,-99,9999
133.325548,36.20952,32528,3,99999,03109,隠岐の島町総合体育館,栄町1437,2,-99,9999
133.365259,36.277872,32528,3,99999,03104,隠岐の島町国民保養センター,卯敷,2,-99,9999
133.365563,36.277455,32528,3,99999,03115,隠岐の島町国民保養センター,卯敷,2,-99,9999
133.365277,36.278518,32528,3,99999,03142,隠岐の島町国民保養センター,卯敷,2,-99,9999
133.32593,36.208137,32528,3,99999,03112,隠岐の島町立西郷武道館,大字西町,2,-99,9999
133.243256,36.181123,32528,3,99999,03104,アイランドパーク,大字津戸,2,-99,9999
133.243327,36.180529,32528,3,99999,03115,アイランドパーク,大字津戸,2,-99,9999
133.242377,36.17884,32528,3,99999,03142,アイランドパーク,大字津戸,2,-99,9999
133.051083,36.000921,32527,3,99999,03142,島津島キャンプ場,詳細住所不明,2,-99,9999
133.039511,36.108034,32526,3,99999,03118,八幡宮相撲道場,大字美田,2,-99,9999
133.014424,36.090275,32526,3,99999,03109,西ノ島町民体育館,大字美田,2,-99,9999
133.016106,36.091457,32526,3,99999,03105,西ノ島町民プール,大字美田,2,-99,9999
133.012124,36.100382,32526,3,99999,03140,西ノ島町Ｂ＆Ｇ海洋センター,大字美田,2,-99,9999
133.01336,36.090553,32526,3,99999,03104,西ノ島総合公園,大字美田,2,-99,9999
133.015351,36.090909,32526,3,99999,03115,西ノ島総合公園,大字美田,2,-99,9999
133.045769,36.126864,32526,3,99999,03142,耳々浦野営場,大字別府,2,-99,9999
133.015024,36.09728,32526,3,99999,03142,マリンパーク弁天,大字美田,2,-99,9999
133.129411,36.110094,32525,3,99999,03142,明屋（あきや）キャンプ場,大字豊田49,2,-99,9999
133.076817,36.075072,32525,3,99999,03148,風呂屋（ふろや）海水浴場,大字御波382,2,-99,9999
133.093781,36.098673,32525,3,99999,03104,海士町運動公園,大字海士3967-5,2,-99,9999
133.093781,36.098625,32525,3,99999,03115,海士町運動公園,大字海士3967-5,2,-99,9999
133.093776,36.098577,32525,3,99999,03103,海士町運動公園,大字海士3967-5,2,-99,9999
133.093776,36.098529,32525,3,99999,03138,海士町運動公園,大字海士3967-5,2,-99,9999
