X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
128.166933,26.641349,47303,3,03002,03002,東村立山と水の生活博物館,字川田61-1,3,-99,2004
128.173492,26.746967,47301,3,99999,03109,国頭村総合体育館,字辺土名2142,3,-99,9999
128.173516,26.746776,47301,3,99999,03116,国頭村総合体育館,字辺土名2142,3,-99,9999
128.173421,26.746224,47301,3,99999,03104,国頭村総合体育館,字辺土名2142,3,-99,9999
128.150575,26.632149,47303,3,99999,03109,東村営体育館,字平良465,3,-99,9999
128.189383,26.73378,47301,3,99999,03142,国頭村森林公園,字辺土名1094-1,4,3,9999
128.167543,26.641857,47303,3,99999,03138,ふれあいヒルギ公園,字川田61-1,4,3,9999
128.15469,26.631329,47303,3,99999,03102,東村野外運動場,平良550-2,4,3,9999
128.154678,26.631074,47303,3,99999,03103,東村野外運動場,平良550-2,4,3,9999
128.019586,26.606582,47209,3,99999,03104,羽地ダム多目的広場,字田井等1017-8,4,3,9999
128.035226,26.634877,47209,3,99999,03104,真喜屋運動広場,字真喜屋888,4,3,9999
128.179044,26.719138,47301,3,99999,03142,比地キャンプ場,字比地781-1,3,3,9999
128.315214,26.790329,47301,3,99999,03109,楚洲あさひの丘,字楚洲517,4,3,9999
128.314383,26.790594,47301,3,99999,03104,楚洲あさひの丘,字楚洲517,4,3,9999
128.161157,26.724304,47301,3,99999,03109,くいなエコスポレク公園,字浜502,4,3,9999
128.161085,26.724145,47301,3,99999,03116,くいなエコスポレク公園,字浜502,4,3,9999
128.162357,26.72509,47301,3,99999,03101,くいなエコスポレク公園,字浜502,4,3,9999
128.162904,26.727616,47301,3,99999,03104,くいなエコスポレク公園,字浜502,4,3,9999
128.162024,26.726735,47301,3,99999,03102,くいなエコスポレク公園,字浜502,4,3,9999
128.264909,26.723387,47301,3,99999,03142,やんばる学びの森,字安波1301-7,4,3,9999
128.118477,26.702262,47302,3,99999,03129,大宜味小学校クラブハウス,大宜味1,3,3,9999
128.152516,26.707155,47302,3,99999,03102,喜如嘉小学校屋外運動場,喜如嘉2083,3,3,9999
128.153574,26.707686,47302,3,99999,03115,喜如嘉小学校屋外運動場,喜如嘉2083,3,3,9999
128.119024,26.70274,47302,3,99999,03102,大宜味小学校屋外運動,大宜味1,3,3,9999
128.107136,26.669489,47302,3,99999,03102,塩屋小学校屋外運動場,塩屋538,3,3,9999
128.098465,26.66118,47302,3,99999,03102,津波小学校屋外運動場,津波283,3,3,9999
128.099154,26.660957,47302,3,99999,03115,津波小学校屋外運動場,津波283,3,3,9999
128.102197,26.660973,47302,3,99999,03102,大宜味中学校屋外運動場,津波95,3,3,9999
128.103398,26.660548,47302,3,99999,03115,大宜味中学校屋外運動場,津波95,3,3,9999
128.151558,26.602084,47303,3,99999,03148,ウッパマ,慶佐次292-5,0,3,9999
128.157807,26.638946,47303,3,99999,03142,東村村民の村つつじエコパーク,平良766-1,4,3,9999
