X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
133.547236,33.55825,39201,3,03001,03001,横山隆ー記念まんが館,九反田2-1（高知市文化プラザかるぽーと内）,3,-99,2002
133.573527,33.560921,39201,3,03001,03001,高知県立美術館,高須353-2,2,-99,1993
133.577537,33.547012,39201,3,03001,03001,竹林寺宝物館,五台山3577,4,-99,1959
133.913356,33.519544,39203,3,03001,03001,安芸市立書道美術館,土居953イ,3,-99,1982
133.724606,33.541673,39211,3,03001,03001,香南市赤岡町絵金蔵,赤岡町538,3,2,2005
133.783432,33.64756,39212,3,03001,03001,香美市立やなせたかし記念館・アンパンマンミュージアム,香北町美良布1224-2,3,4,1996
133.784658,33.647367,39212,3,03001,03001,香美市立やなせたかし記念館・詩とメルヘン絵本館,香北町韮生野379,3,-99,1998
133.687644,33.610669,39212,3,03001,03001,香美市立美術館,土佐山田町262-1（プラザ八王子2階）,3,3,1994
133.531476,33.560753,39201,3,03002,03002,高知県懐徳館,丸ノ内1-2-1,2,-99,9999
133.57182,33.496476,39201,3,03002,03002,高知県立坂本龍馬記念館,浦戸城山830,2,2,1991
133.533476,33.561753,39201,3,03002,03002,高知県立文学館,丸ノ内1-1-20,2,-99,1997
133.550336,33.543061,39201,3,03002,03002,高知市立自由民権記念館,桟橋通4-14-3,3,2,1990
133.524589,33.556407,39201,3,03002,03002,高知市立龍馬の生まれたまち記念館,上町2-6-33,3,2,2004
133.531167,33.555127,39201,3,03002,03002,土佐山内家宝物資料館,鷹匠町2-4-26,4,2,1995
133.913301,33.519183,39203,3,03002,03002,安芸市立歴史民俗資料館,土居953イ,3,2,1985
133.623384,33.596168,39204,3,03002,03002,高知県立歴史民俗資料館,岡豊町八幡1099-1,2,3,1990
133.856334,33.706263,39212,3,03002,03002,香美市立吉井勇記念館,香北町猪野々514,3,-99,2003
133.745039,33.603835,39212,3,03002,03002,龍河洞博物館,土佐山田町逆川1434,4,2,1959
133.769492,33.792532,39344,3,03002,03002,大豊町立民俗資料館,粟生,3,-99,1973
133.48866,33.499596,39201,3,03002,03002,春野町立郷土資料館,西分340,3,-99,1998
133.423154,33.547807,39386,3,03002,03002,いの町紙の博物館,幸町110-1,3,3,1985
133.288804,33.497727,39402,3,03002,03002,佐川町立青山文庫,奥ノ土居,3,1,1991
133.24211,33.535493,39403,3,03002,03002,横倉山自然の森博物館,越知丙737-12,3,3,1997
133.533272,33.561301,39201,3,03003,03003,高知県立図書館,丸ノ内1-1-10,2,-99,9999
133.508324,33.556195,39201,3,03003,03003,高知市立旭市民図書館,旭町3-121,3,-99,9999
133.556883,33.556749,39201,3,03003,03003,高知市立下知市民図書館,二葉町10-7,3,-99,9999
133.536048,33.566304,39201,3,03003,03003,高知市立江ノ口市民図書館,愛宕町1-10-7,3,-99,9999
133.530434,33.558737,39201,3,03003,03003,高知市立市民図書館,本町5-1-30,3,-99,9999
133.546805,33.550125,39201,3,03003,03003,高知市立潮江市民図書館,桟橋通2-1-50,3,-99,9999
133.54521,33.502538,39201,3,03003,03003,高知市立長浜市民図書館,長浜690-5,3,-99,9999
133.534061,33.562815,39201,3,03003,03003,特定非営利活動法人高知こどもの図書館,永国寺町6-16,4,-99,9999
133.911064,33.503108,39203,3,03003,03003,安芸市民図書館,矢ノ丸3-12-29,3,-99,9999
133.638402,33.576051,39204,3,03003,03003,南国市立図書館,篠原1801-5,3,-99,9999
133.420123,33.494926,39205,3,03003,03003,土佐市立市民図書館,高岡町甲2177,3,-99,9999
133.437131,33.449453,39205,3,03003,03003,土佐市立市民図書館宇佐分館,宇佐町宇佐888-1,3,-99,9999
133.352508,33.461284,39205,3,03003,03003,土佐市立市民図書館戸波分館,家俊1899-1,3,-99,9999
133.285644,33.38926,39206,3,03003,03003,須崎市立図書館,西古市町6-15,3,-99,9999
133.737395,33.560531,39211,3,03003,03003,香南市香我美図書館,香我美町徳王子2220-1,3,-99,9999
133.698339,33.564565,39211,3,03003,03003,香南市野市図書館,野市町西野594,3,-99,9999
133.687582,33.606293,39212,3,03003,03003,香美市立図書館,土佐山田町東本町2-1-20,3,-99,9999
133.809152,33.526967,39307,3,03003,03003,芸西村立図書館,和食甲1262,3,-99,9999
133.554775,33.748161,39363,3,03003,03003,土佐町立図書館,田井1488-1,3,-99,9999
133.48866,33.499596,39201,3,03003,03003,高知市立春野市民図書館,春野町西分340,3,-99,9999
133.425009,33.549224,39386,3,03003,03003,いの町立図書館,元町41,3,-99,9999
133.284112,33.508506,39402,3,03003,03003,佐川町立図書館,乙1862-1,3,-99,9999
133.372456,33.534994,39410,3,03003,03003,日高村立図書館,本郷192,3,-99,9999
133.133356,33.208619,39412,3,03003,03003,四万十町立図書館,茂串町9-20,3,-99,9999
133.102742,33.0796,39428,3,03003,03003,黒潮町立佐賀図書館,佐賀1080-1,3,-99,9999
133.013248,33.022418,39428,3,03003,03003,黒潮町立大方図書館,入野6931-3,3,-99,9999
133.573524,33.497267,39201,3,03004,03004,桂浜水族館,浦戸778（桂浜公園内）,4,2,1984
133.557752,33.54184,39201,3,03005,03005,わんぱーくこうちアニマルランド,桟橋通6-9-1,3,-99,1993
133.578916,33.546978,39201,3,03005,03005,高知県立牧野植物園,五台山4200-6,2,-99,1958
133.707738,33.5707,39211,3,03005,03005,高知県立のいち動物公園,野市町大谷738,2,-99,1991
133.769343,33.793138,39344,3,99999,03002,定福寺豊永郷民俗資料館,粟生158（定福寺内）,4,-99,1973
133.780691,33.650092,39212,3,99999,03003,香美市立図書館香北分館,香北町美良布1103-4,3,-99,9999
133.877016,33.697756,39212,3,99999,03003,香美市立図書館物部分館,物部町大栃1390-1,3,-99,9999
