X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
142.359858,45.123889,01512,3,03003,03003,浜頓別町立図書館,中央南7-8-9,3,-99,9999
142.177395,45.328498,01511,3,99999,03142,さるふつ公園（道の駅）周辺（キャンプ場）,浜鬼志別,4,-99,9999
142.178904,45.31888,01511,3,99999,03144,サイクリングロード（休止中）,浜鬼志別（さるふつ公園内を起点）,4,-99,9999
142.346957,45.12623,01512,3,99999,03142,クッチャロ湖畔キャンプ場,クッチャロ湖畔,3,-99,9999
142.355406,45.053966,01512,3,99999,03142,砂金採掘公園キャンプ場,宇曽丹,3,-99,9999
142.350158,45.123275,01512,3,99999,03109,浜頓別町青少年会館,クッチャロ湖畔19,3,-99,9999
142.350158,45.123175,01512,3,99999,03120,浜頓別町青少年会館,クッチャロ湖畔19,3,-99,9999
142.350158,45.123074,01512,3,99999,03110,浜頓別町青少年会館,クッチャロ湖畔19,3,-99,9999
142.351618,45.12608,01512,3,99999,03109,浜頓別町運動広場管理センター,クッチャロ湖畔55,3,-99,9999
142.352168,45.124688,01512,3,99999,03102,浜頓別町営野球場,クッチャロ湖畔48,3,-99,9999
142.358588,45.124882,01512,3,99999,03109,浜頓別町多目的アリーナ,中央北2,3,-99,9999
142.350711,45.125644,01512,3,99999,03105,浜頓別町水泳プール,クッチャロ湖畔55,3,-99,9999
142.352925,45.125896,01512,3,99999,03104,浜頓別町運動広場,クッチャロ湖畔53,3,-99,9999
142.350711,45.126155,01512,3,99999,03104,浜頓別町山村広場,クッチャロ湖畔55,3,-99,9999
142.352937,45.126643,01512,3,99999,03115,浜頓別町テニスコート,クッチャロ湖畔53,3,-99,9999
142.352137,45.126466,01512,3,99999,03138,浜頓別町ゲートボール場,クッチャロ湖畔55,3,-99,9999
