X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
135.219968,35.077204,28221,3,03001,03001,篠山市立歴史美術館,呉服町53,3,-99,1891
135.224811,35.071783,28221,3,03001,03001,丹波古陶館,河原町185,4,1,1969
135.225696,35.073024,28221,3,03001,03001,能楽資料館,河原町175,4,2,1976
135.039207,35.173267,28223,3,03001,03001,丹波市立植野記念美術館,氷上町西中615-4,3,4,1994
135.319831,35.106265,28221,3,03002,03002,篠山チルドレンズミュージアム,小田中572,3,-99,2001
135.101086,35.168257,28223,3,03002,03002,春日歴史民俗資料館,春日町黒井496-2,3,1,1984
135.071846,35.150201,28223,3,03002,03002,水分れ資料館,氷上町石生,3,2,1988
135.002989,35.248304,28223,3,03002,03002,丹波市立青垣歴史民俗資料館,青垣町佐治114,3,3,1972
135.08155,35.128546,28223,3,03002,03002,丹波市立柏原歴史民俗資料館,柏原町柏原672,3,1,1990
135.182206,35.067467,28221,3,03003,03003,篠山市立中央図書館,西吹88-1,3,-99,9999
135.036072,35.074067,28223,3,03003,03003,丹波市立山南図書館,山南町谷川1110,3,-99,9999
135.144908,35.210003,28223,3,03003,03003,丹波市立市島図書館,市島町上田814（ライフピアいちじま内）,3,-99,9999
135.101086,35.168257,28223,3,03003,03003,丹波市立春日図書館,春日町黒井496-2,3,-99,9999
135.002989,35.248304,28223,3,03003,03003,丹波市立青垣図書館,青垣町佐治114,3,-99,9999
135.03585,35.178982,28223,3,03003,03003,丹波市立中央図書館,氷上町常楽233,3,-99,9999
135.071632,35.12397,28223,3,03003,03003,丹波市立柏原図書館,柏原町柏原5528,3,-99,9999
135.001166,35.276103,28223,3,03005,03005,青垣いきものふれあいの里,青垣町字滝谷115-6,3,3,1995
135.334663,35.017178,28301,3,99999,03109,兵庫県立奥猪名健康の郷,杉生字奥山1-22,2,-99,9999
135.335813,35.018056,28301,3,99999,03115,兵庫県立奥猪名健康の郷,杉生字奥山1-22,2,-99,9999
135.335284,35.017733,28301,3,99999,03128,兵庫県立奥猪名健康の郷,杉生字奥山1-22,2,-99,9999
