X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
136.043224,34.71157,29201,3,99999,03109,月ヶ瀬体育館,月ヶ瀬尾山2509-1,3,-99,1983
136.043213,34.7108,29201,3,99999,03109,月ヶ瀬健民運動場,月ヶ瀬尾山2778-1,3,-99,1982
136.003032,34.55671,29212,3,99999,03102,室生運動場,室生大字大野3849,3,-99,9999
136.003032,34.556612,29212,3,99999,03103,室生運動場,室生大字大野3849,3,-99,9999
136.003032,34.556514,29212,3,99999,03104,室生運動場,室生大字大野3849,3,-99,9999
136.004143,34.557228,29212,3,99999,03109,室生農林トレーニングセンター,室生大字大野3849,3,-99,9999
136.004143,34.557184,29212,3,99999,03120,室生農林トレーニングセンター,室生大字大野3849,3,-99,9999
136.006665,34.667303,29322,3,99999,03102,山添健民運動場,大字伏拝字神野山,4,-99,9999
136.006668,34.667254,29322,3,99999,03103,山添健民運動場,大字伏拝字神野山,4,-99,9999
136.006668,34.667198,29322,3,99999,03104,山添健民運動場,大字伏拝字神野山,4,-99,9999
136.045945,34.67977,29322,3,99999,03102,山添村総合スポーツセンターグラウンド,大字大西69,3,-99,9999
136.047027,34.680034,29322,3,99999,03115,山添村総合スポーツセンターグラウンド,大字大西69,3,-99,9999
136.045945,34.679399,29322,3,99999,03138,山添村総合スポーツセンターグラウンド,大字大西69,3,-99,9999
136.045945,34.679262,29322,3,99999,03104,山添村総合スポーツセンターグラウンド,大字大西69,3,-99,9999
136.045161,34.679682,29322,3,99999,03109,山添村総合スポーツセンター体育館,大字大西69,3,-99,9999
136.042714,34.684411,29322,3,99999,03104,山添村ふるさとセンター多目的グラウンド,大西,3,-99,9999
136.042714,34.684196,29322,3,99999,03138,山添村ふるさとセンターゲートボール場,大西,3,-99,9999
136.124119,34.516409,29385,3,99999,03102,曽爾村健民運動場,大字今井840,3,-99,9999
136.124125,34.516326,29385,3,99999,03103,曽爾村健民運動場,大字今井840,3,-99,9999
136.124125,34.516243,29385,3,99999,03104,曽爾村健民運動場,大字今井840,3,-99,9999
136.126217,34.508599,29385,3,99999,03102,曽爾村ふれあいホール,大字塩井,3,-99,9999
136.12406,34.517554,29385,3,99999,03115,曽爾村テニスコート,大字今井884-1,4,-99,9999
136.123191,34.518133,29385,3,99999,03142,曽爾村サンビレッジ曽爾,大字今井911-1,4,-99,9999
136.123774,34.518187,29385,3,99999,03147,曽爾村サンビレッジ曽爾,大字今井911-1,4,-99,9999
136.09945,34.489014,29385,3,99999,03138,曽爾村ふれあいセンターゲートボール場,大字山粕1669-1,3,-99,9999
136.137495,34.483492,29386,3,99999,03102,御杖村スポーツエリア,大字土屋原1762,3,-99,9999
