X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
140.122693,39.719169,05201,3,03001,03001,秋田県立美術館,千秋明徳町3-7,2,3,1967
140.124637,39.717503,05201,3,03001,03001,秋田市立千秋美術館,中通2-3-8（アトリオン内）,3,-99,1989
140.547672,39.292289,05203,3,03001,03001,秋田県立近代美術館,赤坂字富ヶ沢62-46,2,7,1994
140.086916,39.49894,05210,3,03001,03001,亀田城・佐藤八十八美術館,岩城下蛇田字高城4,3,2,1991
140.560128,39.602053,05215,3,03001,03001,角館町平福記念美術館,角館町表町上丁4-4,3,2,1988
140.563006,39.599239,05215,3,03001,03001,大村美術館,角館町山根町39-1,4,-99,1995
140.1576,39.716616,05201,3,03002,03002,雪国民俗館,下北手桜守沢46-1（ノースアジア大学総合研究センター内）,4,2,2005
140.092695,39.71778,05201,3,03002,03002,秋田県児童会館,山王中島町1-2,2,-99,1980
140.066303,39.817213,05201,3,03002,03002,秋田県立博物館,金足鳰崎字後山52,2,-99,2004
140.124915,39.719725,05201,3,03002,03002,秋田市立佐竹史料館,千秋公園1-4,3,-99,1990
140.115749,39.716669,05201,3,03002,03002,秋田市立赤れんが郷土館,大町3-3-21,3,3,1985
140.081702,39.740036,05201,3,03002,03002,秋田城跡出土品収蔵庫,寺内大畑4-1,3,-99,1964
140.13658,39.729169,05201,3,03002,03002,秋田大学工学資源学部附属鉱業博物館,手形字大沢28-2,0,-99,1961
140.262675,39.80333,05201,3,03002,03002,仁別森林博物館,仁別字務沢国有林,1,2,1964
140.170576,39.591229,05201,3,03002,03002,雄和郷土資料コーナー,雄和妙法字上大部48-1,3,-99,9999
140.569241,39.321043,05203,3,03002,03002,横手公園展望台,城山町29-1,3,4,1965
140.551304,39.204655,05203,3,03002,03002,横手市増田ふれあいプラザ,増田町増田字新町285,3,-99,1995
140.493388,39.258188,05203,3,03002,03002,横手市平鹿農村文化伝承館,平鹿町浅舞字上蒋沼25,3,-99,1980
140.569441,39.374231,05203,3,03002,03002,後三年の役金沢資料館,金沢中野字根小屋102-4,3,1,1991
140.523911,39.226548,05203,3,03002,03002,十文字歴史資料展示室,十文字町字西上24-1（横手市立十文字図書館内）,3,2,1990
140.565717,39.324178,05203,3,03002,03002,石坂洋次郎文学記念館,幸町2-10,3,1,1988
140.43154,39.297624,05203,3,03002,03002,雄物川郷土資料館,雄物川町沼舘字高畑366,3,1,1982
140.413801,39.049874,05207,3,03002,03002,院内銀山異人館,上院内字小沢115,3,2,1989
140.08388,39.500691,05210,3,03002,03002,岩城歴史民俗資料館,岩城亀田亀田町字田町41,3,1,1979
140.095677,39.443227,05210,3,03002,03002,大内歴史民俗資料館,岩谷町字日渡100,3,2,1990
140.049105,39.398378,05210,3,03002,03002,本荘郷土資料館,石脇字弁慶川5,3,-99,1981
140.139478,39.23172,05210,3,03002,03002,由利本荘市矢島郷土文化保存伝習施設,矢島町七日町字羽坂64-1,3,1,1985
140.084462,39.873842,05211,3,03002,03002,潟上市郷土文化保存伝習館,昭和豊川山田字家ノ上63,3,-99,1981
140.06839,39.862485,05211,3,03002,03002,昭和歴史民俗資料館,昭和大久保字元木山根51,3,-99,9999
140.438789,39.436714,05212,3,03002,03002,秋田県立農業科学館,内小友字中沢171-4,2,1,1991
140.401026,39.631823,05212,3,03002,03002,大仙市協和自然資源等活用型交流促進施設「大盛館」,協和荒川字川前9-1,3,-99,1998
140.548017,39.465257,05212,3,03002,03002,払田柵総合案内所,払田字仲谷地95,3,-99,1994
140.536148,39.921467,05213,3,03002,03002,マタギ資料館,阿仁打当仙北渡道上66-1,3,-99,1981
