X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
142.364266,43.805426,01204,3,03001,03001,中原悌二郎記念旭川市彫刻美術館,春光5条7,3,2,1902
142.355269,43.774095,01204,3,03001,03001,北海道立旭川美術館,常磐公園内,2,1,1982
142.042926,43.720884,01228,3,03001,03001,深川市アートホール東洲館,1条9-19（深川市経済センター2階）,3,-99,2001
142.475968,43.520086,01459,3,03001,03001,新星館（須田剋太・島岡達三美術館）,新星の丘,4,-99,2001
142.492915,43.452931,01460,3,03001,03001,後藤純男美術館,東4線北26,4,-99,2002
142.991719,43.097264,01634,3,03001,03001,神田日勝記念美術館,東町3-2,3,2,1993
142.370521,43.756384,01204,3,03002,03002,旭川市科学館,宮前通東,3,4,2005
142.350937,43.760152,01204,3,03002,03002,旭川市博物館,神楽3条7（旭川市大雪クリスタルホール）,3,2,1993
142.44226,43.7696,01204,3,03002,03002,旭川兵村記念館,東旭川南1条6-3-26,4,1,1982
142.363707,43.805043,01204,3,03002,03002,井上靖記念館,春光5条7,3,1,1993
142.348021,43.753514,01204,3,03002,03002,三浦綾子記念文学館,神楽7条8-2-15,4,-99,1998
142.189099,43.525865,01216,3,03002,03002,星の降る里百年記念館,北4条東1-1（道の駅スタープラザ芦別内）,3,1,1993
142.050831,43.558091,01218,3,03002,03002,赤平市郷土館,錦町3-1,3,-99,9999
142.041625,43.521474,01227,3,03002,03002,歌志内市郷土館（ゆめつむぎ）,字本町1027-1,3,-99,1997
142.029009,43.716177,01228,3,03002,03002,深川市生きがい文化センター郷土資料館,西町3-15,3,-99,1992
142.378666,43.232723,01229,3,03002,03002,富良野市博物館,山部東21線12,3,-99,2002
142.307341,43.792317,01452,3,03002,03002,旭川市博物館分館アイヌ文化の森伝承のコタン,字近文9線西4-2717-11地先,3,-99,2006
142.359036,43.846585,01452,3,03002,03002,鷹栖町郷土資料館,南1条1-1-19,3,2,1978
142.514464,43.825964,01454,3,03002,03002,当麻町郷土資料館,4条南3-1-41,3,-99,1983
142.946302,43.724778,01457,3,03002,03002,層雲峡ビジターセンター,層雲峡,1,-99,2000
142.466081,43.458581,01460,3,03002,03002,上富良野町郷土館,富町1-3-30,3,-99,1978
142.452942,43.464822,01460,3,03002,03002,世界のプラウと土の博物館「土の館」,西2線北25,4,-99,1992
142.991719,43.097264,01634,3,03002,03002,鹿追町コミュニティセンター郷土資料室,東町3-2,3,-99,1981
142.882953,43.010381,01636,3,03002,03002,清水町郷土史料館,南4条1-2,3,2,1972
142.436938,43.810641,01204,3,03003,03003,旭川市永山図書館,永山3条19,3,-99,9999
142.36076,43.775124,01204,3,03003,03003,旭川市中央図書館,常磐公園,3,2,9999
142.399774,43.749585,01204,3,03003,03003,旭川市東光図書館,東光6条4,3,-99,9999
142.378007,43.806761,01204,3,03003,03003,旭川市末広図書館,末広3条2,3,-99,9999
142.195314,43.515156,01216,3,03003,03003,芦別市立図書館,本町17,3,-99,9999
142.055665,43.552785,01218,3,03003,03003,赤平市図書館,大町4-5-2,3,-99,9999
142.034551,43.521544,01227,3,03003,03003,歌志内市立図書館,本町3-2,3,-99,9999
142.029009,43.716177,01228,3,03003,03003,深川市立図書館,西町3-15,3,-99,9999
142.384288,43.345587,01229,3,03003,03003,富良野図書館,若松町5-10,3,3,1991
142.450556,43.696761,01453,3,03003,03003,東神楽町メモリアルホール(東神楽町図書館),南1条西1-3-10,3,-99,9999
142.510499,43.828491,01454,3,03003,03003,当麻町立図書館,4条東2-16-3,3,-99,9999
142.477292,43.875377,01455,3,03003,03003,比布町図書館,北町1-2-3,3,-99,9999
142.470188,43.589334,01459,3,03003,03003,美瑛町図書館,幸町1-1-10,3,-99,9999
142.990696,43.100005,01634,3,03003,03003,鹿追町図書館,東町1-38,3,-99,9999
142.836043,43.080318,01635,3,03003,03003,新得町図書館,2条南3,3,-99,9999
142.882953,43.010381,01636,3,03003,03003,清水町図書館,南4条1-2,3,-99,9999
142.350049,43.761239,01204,3,99999,03003,旭川市神楽図書館,神楽3条6,3,-99,9999
142.465889,43.458752,01460,3,99999,03003,図書館ふれんど,富町1-3-25,3,-99,9999
142.372651,43.769855,01204,3,99999,03003,旭川点字図書館,7条通14-66-15,4,2,1973
142.348609,43.786458,01204,3,99999,03003,北海道教育大学附属図書館旭川館,北門町9,0,-99,9999
142.306016,43.784826,01204,3,99999,03003,東海大学附属図書館旭川図書館,神居町忠和224,4,-99,9999
142.384347,43.729883,01204,3,99999,03003,旭川医科大学図書館,緑が丘東2-1-1-1,0,-99,1978
142.479895,43.768629,01204,3,03005,03005,旭川市旭山動物園,東旭川町倉沼,3,-99,1967
142.423644,43.405034,01461,3,99999,03002,中富良野町郷土館,南町10-1,3,2,1991
142.382475,43.698492,01204,3,99999,03002,木と暮らしの情報館,西神楽1線10,0,-99,1989
142.364895,43.788408,01204,3,99999,03002,北鎮記念館,春光町陸上自衛隊旭川駐屯地隣,1,2,2007
142.308885,43.771424,01204,3,99999,03001,北海道伝統美術工芸村,南が丘3-1-1,4,-99,1980
142.38145,43.431193,01461,3,99999,03001,北海道風景画館,奈江（無番地）,4,1,1995
142.376279,43.793159,01204,3,99999,03109,旭川市総合体育館,花咲町5,4,-99,1979
142.376279,43.793061,01204,3,99999,03120,旭川市総合体育館,花咲町5,4,-99,1979
142.376677,43.792469,01204,3,99999,03112,旭川市総合体育館,花咲町5,4,-99,1979
142.376677,43.792404,01204,3,99999,03113,旭川市総合体育館,花咲町5,4,-99,1979
142.376677,43.792331,01204,3,99999,03130,旭川市総合体育館,花咲町5,4,-99,1979
142.376297,43.792567,01204,3,99999,03129,旭川市総合体育館,花咲町5,4,-99,1979
142.371953,43.768576,01204,3,99999,03109,大成市民センター体育館,6条通14(ｲﾄｰﾖｰｶﾄﾞｰ旭川店併設),4,-99,1982
142.349738,43.758852,01204,3,99999,03109,旭川大雪アリーナ,神楽4条7,4,-99,9999
142.349738,43.75877,01204,3,99999,03124,旭川大雪アリーナ,神楽4条7,4,-99,9999
142.349738,43.75868,01204,3,99999,03120,旭川大雪アリーナ,神楽4条7,4,-99,9999
142.406071,43.757214,01204,3,99999,03109,東地区体育センター,豊岡2条5,4,-99,9999
142.372511,43.769602,01204,3,99999,03110,旭川市柔道場,7条通14,4,-99,9999
142.653639,43.716357,01204,3,99999,03103,旭川２１世紀の森,東旭川町瑞穂888,4,-99,9999
142.680342,43.715661,01204,3,99999,03142,旭川２１世紀の森,東旭川町瑞穂888,4,-99,9999
142.17326,43.731287,01204,3,99999,03144,旭川サイクリングロード,川端町7条10～納内町神納橋,3,-99,9999
142.29754,43.783736,01204,3,99999,03115,忠和テニスコート,神居町忠和252-1,4,-99,9999
142.389116,43.759859,01204,3,99999,03125,東部スケートリンク,豊岡3条1（東町小学校・光陽中学校共用グラウンド）,4,-99,9999
142.427389,43.880885,01204,3,99999,03141,市民東鷹栖スキー場,東鷹栖8線21号（鬼斗牛山（三角山）の北西側）,3,-99,9999
142.314467,43.7825,01204,3,99999,03109,忠和公園体育館（忠和公園）,神居町忠和(忠和3条3地先),4,-99,9999
142.314467,43.782427,01204,3,99999,03129,忠和公園体育館（忠和公園）,神居町忠和(忠和3条3地先),4,-99,9999
142.314467,43.782354,01204,3,99999,03132,忠和公園体育館（忠和公園）,神居町忠和(忠和3条3地先),4,-99,9999
142.314467,43.782286,01204,3,99999,03120,忠和公園体育館（忠和公園）,神居町忠和(忠和3条3地先),4,-99,9999
142.426972,43.768239,01204,3,99999,03109,東豊公園体育館（東豊公園）,豊岡12条11-1,4,-99,9999
142.426972,43.768149,01204,3,99999,03116,東豊公園体育館（東豊公園）,豊岡12条11-1,4,-99,9999
142.426972,43.768059,01204,3,99999,03103,東豊公園体育館（東豊公園）,豊岡12条11-1,4,-99,9999
142.426972,43.767973,01204,3,99999,03138,東豊公園体育館（東豊公園）,豊岡12条11-1,4,-99,9999
142.348414,43.807667,01204,3,99999,03142,春光台公園グリーンスポーツ施設キャンプ場,字近文6線3号（春光台公園）,4,-99,9999
142.369319,43.748922,01204,3,99999,03142,神楽岡公園少年キャンプ村,神楽岡公園,4,-99,9999
142.395169,43.684255,01204,3,99999,03142,西神楽公園キャンプ場,西神楽南1条1（西神楽公園）,4,-99,9999
142.317014,43.746647,01204,3,99999,03142,カムイの杜公園,神居町富沢,4,-99,9999
142.318464,43.74353,01204,3,99999,03115,カムイの杜公園,神居町富沢,4,-99,9999
142.317382,43.744337,01204,3,99999,03103,カムイの杜公園,神居町富沢,4,-99,9999
142.355764,43.775863,01204,3,99999,03115,常磐公園,常磐公園,4,-99,9999
142.356462,43.776453,01204,3,99999,03105,常磐公園,常磐公園,4,-99,9999
142.347151,43.806768,01204,3,99999,03147,春光台公園,字近文6線3,4,-99,9999
142.367233,43.750622,01204,3,99999,03117,神楽岡公園,神楽岡公園,4,-99,9999
142.316737,43.784161,01204,3,99999,03104,忠和公園,神居町忠和,4,-99,9999
142.315264,43.784234,01204,3,99999,03146,忠和公園,神居町忠和,4,-99,9999
142.368673,43.788926,01204,3,99999,03102,花咲スポーツ公園,花咲町1～5,4,-99,9999
142.375197,43.791105,01204,3,99999,03101,花咲スポーツ公園,花咲町1～5,4,-99,9999
142.370812,43.788729,01204,3,99999,03103,花咲スポーツ公園,花咲町1～5,4,-99,9999
142.377111,43.791701,01204,3,99999,03123,花咲スポーツ公園,花咲町1～5,4,-99,9999
142.367782,43.78718,01204,3,99999,03115,花咲スポーツ公園,花咲町1～5,4,-99,9999
142.372565,43.790985,01204,3,99999,03106,花咲スポーツ公園,花咲町1～5,4,-99,9999
142.370973,43.787172,01204,3,99999,03121,花咲スポーツ公園,花咲町1～5,4,-99,9999
142.370676,43.786957,01204,3,99999,03122,花咲スポーツ公園,花咲町1～5,4,-99,9999
142.376267,43.790556,01204,3,99999,03118,花咲スポーツ公園,花咲町1～5,4,-99,9999
142.414176,43.729729,01204,3,99999,03102,東光スポーツ公園,東光21～27条7～8・東光22～27条9,4,-99,9999
142.376818,43.748363,01204,3,99999,03102,忠別広場,宮前東～南8条25,4,-99,9999
142.346085,43.778369,01204,3,99999,03102,旭西広場,6条西8～7条西6、8条西5～6、9条西2～4,4,-99,9999
142.333182,43.774367,01204,3,99999,03115,旭川大橋下流右岸広場,亀吉1条1～亀吉1条3,4,-99,9999
142.379518,43.789495,01204,3,99999,03103,金星橋上流左岸広場,東3条8～11、新富1条1～2,4,-99,9999
142.393796,43.795753,01204,3,99999,03102,秋月橋左岸広場,流通団地2条2～新富1条3,4,-99,9999
142.390165,43.795102,01204,3,99999,03115,秋月橋左岸広場,流通団地2条2～新富1条3,4,-99,9999
142.391621,43.795346,01204,3,99999,03103,秋月橋左岸広場,流通団地2条2～新富1条3,4,-99,9999
142.364981,43.781134,01204,3,99999,03102,旭橋上流右岸広場,大町1条1～旭町1条1,4,-99,9999
142.340842,43.761473,01204,3,99999,03102,両神橋下流右岸広場,神楽4～6条1、神楽6条2～4,4,-99,9999
142.359552,43.736156,01204,3,99999,03102,西神楽広場,神楽岡14条6、神楽岡15条5,4,-99,9999
142.353284,43.743113,01204,3,99999,03103,平成大橋上流右岸広場,神楽岡16条3～4、神楽岡15条5,4,-99,9999
142.330619,43.773681,01204,3,99999,03102,旭川大橋左岸広場,神居1条1～4、忠和3条7～8,4,-99,9999
142.3317,43.772291,01204,3,99999,03115,旭川大橋左岸広場,神居1条1～4、忠和3条7～8,4,-99,9999
142.329573,43.775088,01204,3,99999,03103,旭川大橋左岸広場,神居1条1～4、忠和3条7～8,4,-99,9999
142.350231,43.744332,01204,3,99999,03102,雨紛広場,神居町雨紛,4,-99,9999
142.350938,43.74295,01204,3,99999,03115,雨紛広場,神居町雨紛,4,-99,9999
142.351651,43.740962,01204,3,99999,03104,雨紛広場,神居町雨紛,4,-99,9999
142.381759,43.737291,01204,3,99999,03115,緑が丘北緑地,緑が丘1条1、2,4,-99,9999
142.402539,43.735786,01204,3,99999,03115,東部中央公園,東光18条4、東光20～22条5,4,-99,9999
142.427989,43.768508,01204,3,99999,03102,東豊公園,東旭川町下兵村,4,-99,9999
