X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
141.308431,38.430933,04202,3,03001,03001,丸寿美術館,中央2-8-1,4,-99,1950
141.549531,38.880698,04205,3,03001,03001,リアス・アーク美術館,字赤岩牧沢138-5,3,3,1994
141.060156,38.372409,04401,3,03001,03001,瑞巌寺宝物館,松島字町内91,4,-99,1609
141.072153,38.376952,04401,3,03001,03001,藤田喬平ガラス美術館,高城浜1-4,4,4,1996
141.510696,38.293264,04202,3,03002,03002,おしかホエールランド,鮎川浜南61,3,-99,1990
141.369785,38.409362,04202,3,03002,03002,宮城県慶長使節船ミュージアム（サン・ファン館）（休館中）,渡波字大森30-2,2,-99,1996
141.462563,38.512639,04202,3,03002,03002,石巻市雄勝硯伝統産業会館,雄勝町雄勝字寺53-1,3,5,1990
141.3081,38.416523,04202,3,03002,03002,石巻文化センター,南浜町1-7-30,3,3,1986
141.020099,38.317361,04203,3,03002,03002,タイムシップ塩竈歴史展示室,本町1-1,3,-99,1991
141.014886,38.318803,04203,3,03002,03002,鹽竈神社博物館,一森山1-1（志波彦神社鹽竈神社内）,4,2,1965
141.672093,38.862412,04205,3,03002,03002,唐桑半島ビジターセンター・津波体験館,唐桑町崎浜4-3,2,-99,9999
141.004943,38.295271,04209,3,03002,03002,多賀城市埋蔵文化財調査センター展示室,中央2-27-1,3,3,1987
141.276392,38.661879,04212,3,03002,03002,大野家歴史民俗資料館,登米町寺池上町157,4,-99,1989
141.325996,38.620524,04212,3,03002,03002,津山町郷土文化保存伝習館,津山町横山字細屋24,3,1,1989
141.157803,38.658432,04212,3,03002,03002,登米市南方歴史民俗資料館,南方町八の森40-1,3,2,1973
141.195083,38.694175,04212,3,03002,03002,登米市歴史博物館,迫町佐沼字内町63-20,3,1,2000
141.29082,38.706479,04212,3,03002,03002,不老仙館,東和町米谷字ゼン荷65,3,-99,1852
141.074348,38.810824,04213,3,03002,03002,栗原市金成歴史民俗資料館,金成中町7-3,3,2,1887
141.017427,38.734334,04213,3,03002,03002,白鳥省吾記念館,築館薬師3-3-26,3,-99,1998
141.146047,38.337762,04214,3,03002,03002,奥松島縄文村歴史資料館,宮戸字里81-18,3,2,1992
141.051353,38.511331,04215,3,03002,03002,大崎市松山ふるさと歴史館,松山千石字松山428,3,1,1989
141.065591,38.371654,04401,3,03002,03002,みちのく伊達正宗歴史館,松島字普賢堂13-13,4,2,1984
141.061338,38.36946,04401,3,03002,03002,観瀾亭松島博物館,松島字町内56,3,1,1958
141.044826,38.302714,04404,3,03002,03002,七ケ浜町歴史資料館,鏡山2-1-12,3,1,1986
141.136656,38.557211,04501,3,03002,03002,わくや万葉の里天平ろまん館,涌谷字黄金山1-3,3,-99,1994
141.056052,38.54359,04505,3,03002,03002,美里町近代文学館,北浦字待江98,3,2,1990
141.530373,38.717125,04606,3,03002,03002,南三陸町水産振興センター魚竜館,歌津字管の浜194,3,2,1990
141.3027,38.430374,04202,3,03003,03003,石巻市図書館,羽黒町1-9-2,3,2,1973
141.020099,38.317361,04203,3,03003,03003,塩竈市民図書館,本町1-1,3,-99,9999
141.57286,38.90207,04205,3,03003,03003,気仙沼図書館,笹が陣3-30,3,-99,2006
141.011311,38.296404,04209,3,03003,03003,多賀城市立図書館,伝上山1-1-6,3,-99,9999
141.278166,38.657672,04212,3,03003,03003,登米市立登米図書館,登米町寺池目子待井391,3,-99,9999
141.195532,38.689542,04212,3,03003,03003,登米市立迫図書館,迫町佐沼字上舟丁20-1,3,-99,9999
141.017012,38.733969,04213,3,03003,03003,栗原市立図書館,築館薬師3-3-1,3,-99,1998
141.211465,38.427634,04214,3,03003,03003,東松島市図書館,矢本字大溜1-1,3,-99,9999
141.056052,38.54359,04505,3,03003,03003,美里町小牛田図書館,北浦字待江98,3,-99,9999
141.50226,38.793934,04205,3,03003,03003,本吉図書館,本吉町津谷新明戸136,3,-99,9999
141.444364,38.673867,04606,3,03003,03003,志津川町図書館,汐見町115,3,-99,9999
141.135483,38.488454,04505,3,99999,03003,美里町南郷図書館,木間塚字中央1,3,-99,9999
141.461753,38.681029,04606,3,99999,03003,南三陸町図書館（仮設にて稼働）,志津川字沼田56（南三陸町仮庁舎）,3,-99,9999
141.294565,38.45396,04202,3,99999,03003,石巻専修大学図書館,南境新水戸1,4,-99,9999
141.57964,38.900182,04205,3,03004,03004,気仙沼リアスシャークミュージアム,魚市場前7-13,4,3,1997
141.060194,38.367549,04401,3,03004,03004,マリンピア松島水族館,松島字浪打浜16,4,3,1974
141.3107,38.429667,04202,3,99999,03001,石ノ森萬画館,中瀬2-7,3,-99,1986
141.382798,38.441459,04202,3,99999,03133,宮城県ライフル射撃場,沢田字金山51-1,2,-99,1982
141.136921,38.690988,04212,3,99999,03137,長沼ボート場,迫町北方字天形114-2,4,-99,9999
141.298542,38.430374,04202,3,99999,03109,総合体育館,泉町3-1-63,4,-99,9999
141.298565,38.430263,04202,3,99999,03112,総合体育館,泉町3-1-63,4,-99,9999
141.298589,38.430151,04202,3,99999,03121,総合体育館,泉町3-1-63,4,-99,9999
141.309514,38.457598,04202,3,99999,03103,石巻市総合運動公園フットサルコート,南境字新小堤18,3,-99,9999
141.308646,38.455634,04202,3,99999,03102,石巻市民球場,南境字新小堤18,3,-99,9999
141.309585,38.457225,04202,3,99999,03103,石巻フットボール場,南境字新小堤18,3,-99,9999
141.307398,38.45757,04202,3,99999,03104,石巻ふれあいグラウンド,南境字新小堤18,3,-99,9999
141.50016,38.300844,04202,3,99999,03104,石巻市牡鹿清崎運動公園,鮎川浜清崎山5,3,-99,9999
