X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
141.341793,42.940727,01106,3,03001,03001,札幌芸術の森美術館,芸術の森2-75,3,-99,1986
141.219872,42.96837,01106,3,03002,03002,札幌市アイヌ文化交流センター,小金湯27,3,-99,2003
141.267534,42.96421,01106,3,03002,03002,簾舞郷土資料館（旧黒岩家住宅）,簾舞1条2-4-15,3,1,1986
141.70991,42.704664,01213,3,03002,03002,ウトナイ湖サンクチュアリネイチャー・センター,植苗150-3,4,2,1981
141.605288,42.632196,01213,3,03002,03002,苫小牧市科学センター,旭町3-1-12,3,2,1967
141.612842,42.637418,01213,3,03002,03002,苫小牧市博物館,末広町3-9-7,3,2,1985
141.73144,42.630544,01213,3,03002,03002,勇武津資料館,字勇払132-32,3,-99,2001
141.599763,42.909212,01231,3,03002,03002,恵庭市郷土資料館,南島松157-2,3,2,1990
141.366898,42.561276,01578,3,03002,03002,アイヌ民族博物館,若草町2-3-4,4,2,1984
141.344048,42.56535,01578,3,03002,03002,仙台藩白老元陣屋資料館,陣屋町681-4,3,1,1984
141.443663,42.999745,01110,3,03003,03003,札幌市清田図書館,平岡1条1-2-1,3,4,1997
141.610711,42.6374,01213,3,03003,03003,苫小牧市立中央図書館,末広町3-1-15,3,-99,9999
141.644016,42.816435,01224,3,03003,03003,千歳市立図書館,真町2196-1,3,2,1987
141.104027,42.413994,01230,3,03003,03003,登別市立図書館,中央町5-21-1,3,3,1972
141.5853,42.905887,01231,3,03003,03003,恵庭市立図書館,恵み野西5-10-2,3,-99,9999
141.582751,42.879595,01231,3,03003,03003,恵庭市立図書館恵庭分館,緑町2-2-2,3,-99,9999
141.576517,42.920729,01231,3,03003,03003,恵庭市立図書館島松分館,島松仲町1-8-1,3,-99,9999
141.565006,42.978827,01234,3,03003,03003,北広島市図書館,中央6-2-1,3,2,9999
141.353001,42.552485,01578,3,03003,03003,白老町立図書館,本町1-1-3,3,-99,9999
141.649625,42.821084,01224,3,99999,03003,千歳市点字図書室,東雲町2-34（千歳市総合福祉センター内）,4,-99,9999
141.606756,42.62978,01213,3,99999,03003,苫小牧市心身障害者福祉センター盲人図書室,旭町2-1-11,3,-99,9999
141.033478,42.377848,01205,3,99999,03003,室蘭工業大学附属図書館,水元町27-1,0,-99,9999
141.591239,42.890817,01231,3,99999,03003,北海道文教大学鶴岡記念図書館恵庭本館,黄金中央5-196-1,4,-99,9999
141.317886,42.991291,01106,3,99999,03003,東海大学附属図書館札幌図書館,南沢5条1-1-1,4,-99,9999
141.340708,42.944639,01106,3,99999,03003,札幌市立大学附属図書館芸術の森キャンパス･ライブラリー,芸術の森1,3,-99,9999
141.659185,42.832787,01224,3,03004,03004,千歳サケのふるさと館,花園2-312,4,2,1994
141.182167,42.454974,01230,3,03004,03004,登別マリンパークニクス,登別東町1-22,4,-99,1990
141.159803,42.490474,01230,3,03005,03005,のぼりべつクマ牧場ヒグマ博物館,登別温泉町224,4,-99,1958
141.081954,42.420573,01230,3,99999,03002,登別市郷土資料館,片倉町6-27,3,3,1981
141.404004,42.772721,01224,3,99999,03002,支笏湖ビジターセンター,支笏湖温泉,1,-99,2003
141.451687,42.991276,01110,3,99999,03109,清田区体育館,平岡1条5-4-1,4,2,1997
141.451687,42.991215,01110,3,99999,03116,清田区体育館,平岡1条5-4-1,4,2,1997
141.451687,42.991159,01110,3,99999,03120,清田区体育館,平岡1条5-4-1,4,2,1997
141.451687,42.991107,01110,3,99999,03129,清田区体育館,平岡1条5-4-1,4,2,1997
141.451687,42.991054,01110,3,99999,03132,清田区体育館,平岡1条5-4-1,4,2,1997
141.333364,42.995382,01106,3,99999,03109,南区体育館,川沿4条2-2-1,4,2,1984
141.333364,42.995303,01106,3,99999,03116,南区体育館,川沿4条2-2-1,4,2,1984
141.333364,42.99523,01106,3,99999,03120,南区体育館,川沿4条2-2-1,4,2,1984
141.333364,42.995164,01106,3,99999,03129,南区体育館,川沿4条2-2-1,4,2,1984
141.4512,42.990824,01110,3,99999,03105,清田温水プール,平岡1条5-4-1,4,2,1997
141.342051,42.987088,01106,3,99999,03105,南区公的温水プール,真駒内柏丘7-8-1,4,-99,9999
141.432284,42.958953,01110,3,99999,03103,白旗山競技場,真栄502-1,3,-99,1990
141.380883,42.997227,01105,3,99999,03115,西岡高台公園,西岡4条12,3,-99,9999
141.428195,42.990415,01110,3,99999,03115,清田南公園,清田7条2,3,-99,9999
141.342678,42.982762,01106,3,99999,03115,藻南公園,川沿10条1-2-58外,3,-99,9999
141.341745,42.983479,01106,3,99999,03102,藻南公園,川沿10条1-2-58外,3,-99,9999
141.31075,42.991327,01106,3,99999,03104,南沢スワン公園,南沢1812-994,3,-99,9999
141.315975,42.988679,01106,3,99999,03104,南沢えいと公園,南沢4条2,3,-99,9999
141.337615,42.970795,01106,3,99999,03104,石山北公園,石山1条3,3,-99,9999
141.30664,42.961935,01106,3,99999,03104,藤野東公園,藤野2条2、3,3,-99,9999
141.304928,42.959443,01106,3,99999,03104,藤が丘高台公園,藤野3条3,3,-99,9999
141.34576,42.967604,01106,3,99999,03104,真駒内川緑地,石山東2地先,3,-99,9999
141.284393,42.955276,01106,3,99999,03104,藤野ののさわ公園,藤野6条9,3,-99,9999
141.342222,42.970388,01106,3,99999,03115,石山緑地,石山78,3,-99,9999
141.345851,42.959481,01106,3,99999,03102,石山東公園,石山東5～6,3,-99,9999
141.346065,42.958907,01106,3,99999,03115,石山東公園,石山東5～6,3,-99,9999
141.346071,42.958599,01106,3,99999,03138,石山東公園,石山東5～6,3,-99,9999
141.34939,42.94254,01106,3,99999,03115,常盤公園,真駒内269,3,-99,9999
141.35021,42.941875,01106,3,99999,03102,常盤公園,真駒内269,3,-99,9999
141.278362,42.954002,01106,3,99999,03141,藤野野外スポーツ交流施設（フッズスノーエリア）,藤野473-1,4,-99,2001
