X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
132.730371,32.938777,39208,3,03002,03002,宿毛市立宿毛歴史館,中央2-7-14,3,3,1993
132.866171,32.789603,39209,3,03002,03002,土佐足摺サンゴ博物館,竜串28-13,4,-99,9999
132.865787,32.788672,39209,3,03002,03002,竜串貝類展示館海のギャラリー,竜串,3,-99,1967
132.930733,32.996739,39210,3,03002,03002,四万十市立郷土資料館,土居山2356（偽松公園内）,3,6,1973
132.915224,32.989576,39210,3,03002,03002,四万十川学遊館,具同8055-5（トンボ自然公園）,3,-99,2002
132.730425,32.938819,39208,3,03003,03003,宿毛市立坂本図書館,中央2-7-14,3,-99,9999
132.953275,32.780539,39209,3,03003,03003,土佐清水市立市民図書館,幸町4-19,3,-99,9999
132.933801,32.991718,39210,3,03003,03003,四万十市立図書館,中村大橋通4-10,3,-99,9999
132.708096,32.84487,39424,3,03003,03003,大月町立図書館,大字弘見2084,3,-99,9999
132.862949,32.791325,39209,3,03004,03004,高知県立足摺海洋館,三崎字今芝4032,2,-99,1975
132.860129,32.786031,39209,3,03004,03004,足摺海底館,竜串,4,-99,1972
132.780637,32.969459,39208,3,99999,03109,宿毛市総合運動公園,山奈町芳奈4024,3,-99,9999
132.781152,32.969238,39208,3,99999,03112,宿毛市総合運動公園,山奈町芳奈4024,3,-99,9999
132.782817,32.968631,39208,3,99999,03101,宿毛市総合運動公園,山奈町芳奈4024,3,-99,9999
132.780749,32.967803,39208,3,99999,03104,宿毛市総合運動公園,山奈町芳奈4024,3,-99,9999
132.780638,32.969402,39208,3,99999,03120,宿毛市総合運動公園,山奈町芳奈4024,3,-99,9999
132.780638,32.969345,39208,3,99999,03129,宿毛市総合運動公園,山奈町芳奈4024,3,-99,9999
132.780638,32.969263,39208,3,99999,03110,宿毛市総合運動公園,山奈町芳奈4024,3,-99,9999
132.780638,32.969185,39208,3,99999,03111,宿毛市総合運動公園,山奈町芳奈4024,3,-99,9999
132.692352,32.928743,39208,3,99999,03102,宿毛市野球場,大深浦131,3,-99,9999
132.693349,32.928738,39208,3,99999,03115,宿毛市野球場,大深浦131,3,-99,9999
132.737362,32.939085,39208,3,99999,03109,宿毛市和田体育館,和田1612,3,-99,9999
132.737356,32.93901,39208,3,99999,03120,宿毛市和田体育館,和田1612,3,-99,9999
132.736661,32.938796,39208,3,99999,03118,宿毛市和田体育館,和田1612,3,-99,9999
132.802853,32.958655,39208,3,99999,03104,平田公園,平田町3386-1,3,-99,9999
132.802473,32.957872,39208,3,99999,03115,平田公園,平田町3386-1,3,-99,9999
132.811983,32.962965,39208,3,99999,03104,宿毛市立運動場（東部グラウンド）,平田町戸内6333-1,3,-99,9999
132.728908,32.935862,39208,3,99999,03112,宿毛市立運動場（武道館）,中央5-5-2,3,-99,9999
132.70596,32.927238,39208,3,99999,03104,高砂グラウンド,高砂,3,-99,9999
132.70536,32.873701,39208,3,99999,03109,栄喜小学校,小筑紫町栄喜165,3,-99,9999
132.720868,32.883497,39208,3,99999,03109,小筑紫小学校,小筑紫町小筑紫32-3,3,-99,9999
132.717675,32.907139,39208,3,99999,03109,田の浦小学校,小筑紫町田ノ浦937,3,-99,9999
132.736059,32.945369,39208,3,99999,03109,松田川小学校,和田2816-1,3,-99,9999
132.736891,32.945349,39208,3,99999,03104,松田川小学校,和田2816-1,3,-99,9999
132.770716,32.983082,39208,3,99999,03109,橋上小学校,橋上町橋上1144-1,3,-99,9999
132.676911,32.928052,39208,3,99999,03109,咸陽小学校,樺407,3,-99,9999
132.700745,32.918767,39208,3,99999,03109,大島小学校,片島5-54,3,-99,9999
132.796737,32.952353,39208,3,99999,03109,平田小学校,平田町戸内4287,3,-99,9999
132.81403,32.97248,39208,3,99999,03109,山奈小学校,山奈町山田1999-1,3,-99,9999
132.72097,32.878697,39208,3,99999,03109,小筑紫中学校,小筑紫町小筑紫502-8,3,-99,9999
132.555834,32.739106,39208,3,99999,03109,沖の島中学校（休校中）,沖の島町母島445,3,-99,9999
132.697823,32.926049,39208,3,99999,03109,片島中学校,片島15-56,3,-99,9999
132.729593,32.940688,39208,3,99999,03109,宿毛中学校,桜町18-19,3,-99,9999
132.764918,32.985234,39208,3,99999,03109,橋上中学校,橋上町奥奈路103,3,-99,9999
132.806102,32.963507,39208,3,99999,03109,東中学校,平田町戸内2070,3,-99,9999
132.728047,32.939464,39208,3,99999,03109,宿毛小学校,桜町8-5,3,-99,9999
132.961285,32.790912,39209,3,99999,03109,市民体育館,清水字笹原谷853-3,3,-99,9999
132.961282,32.790847,39209,3,99999,03120,市民体育館,清水字笹原谷853-3,3,-99,9999
132.961282,32.790775,39209,3,99999,03132,市民体育館,清水字笹原谷853-3,3,-99,9999
132.961279,32.790715,39209,3,99999,03129,市民体育館,清水字笹原谷853-3,3,-99,9999
132.97082,32.779065,39209,3,99999,03102,浦尻運動公園,浦尻4-8,3,-99,9999
132.952171,32.862872,39209,3,99999,03104,下ノ加江運動広場,下ノ加江字浜芝2808,3,-99,9999
132.960851,32.791444,39209,3,99999,03115,総合公園テニス場,清水字笹原谷853-3,3,-99,9999
132.959831,32.790233,39209,3,99999,03104,多目的広場,清水字笹原谷853-24,3,-99,9999
