X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
127.742824,26.407099,47324,3,03001,03001,読谷村立美術館,字座喜味708-6,3,3,1990
127.716065,26.218036,47201,3,03002,03002,首里城公園,首里金城町1-2,1,-99,1992
127.671918,26.220516,47201,3,03002,03002,対馬丸記念館,若狭1-25-37,4,-99,2004
127.689384,26.216141,47201,3,03002,03002,那覇市伝統工芸館,牧志3-2-10（てんぶす那覇2階）,3,5,2004
127.690697,26.21381,47201,3,03002,03002,那覇市立壺屋焼物博物館,壺屋1-9-32,3,5,1998
127.685511,26.234647,47201,3,03002,03002,琉球新報新聞博物館,天久905,4,9,2005
127.740885,26.269639,47205,3,03002,03002,宜野湾市立博物館,真志喜1-25-1,3,-99,1999
127.987021,26.586422,47209,3,03002,03002,名護博物館,東江1-8-11,3,4,1984
127.690258,26.09675,47210,3,03002,03002,ひめゆり平和祈念資料館,字伊原671-1,4,-99,1989
127.725338,26.094377,47210,3,03002,03002,沖縄県平和祈念資料館,字摩文仁614-1,2,-99,2000
127.797035,26.331719,47211,3,03002,03002,沖縄市立郷土博物館,字上地2-19-6,3,4,1984
127.792265,26.327474,47211,3,03002,03002,諸見民芸館,諸見里3-11-10,4,3,1965
127.674345,26.173732,47212,3,03002,03002,豊見城市歴史民俗資料展示室,字伊良波392,3,-99,2002
127.929079,26.332346,47213,3,03002,03002,うるま市立海の文化資料館,与那城屋平4（海の駅あやはし館2階）,3,-99,2003
127.825245,26.421856,47213,3,03002,03002,うるま市立石川歴史民俗資料館,石川曙2-1-55,3,3,1992
127.749032,26.139843,47215,3,03002,03002,おきなわワールド,玉城前川1336,4,-99,1972
127.927259,26.691678,47306,3,03002,03002,今帰仁村歴史文化センター,字今泊5110,3,-99,1995
127.877776,26.690102,47308,3,03002,03002,沖縄記念公園海洋文化館,字石川424,1,-99,1975
127.883816,26.655672,47308,3,03002,03002,本部町立博物館,字大浜874-1,3,1,1981
127.793403,26.436569,47311,3,03002,03002,恩納村博物館,字仲泊1656-8,3,-99,2001
127.775327,26.429987,47311,3,03002,03002,琉球村,字山田1130,4,2,1982
127.972745,26.482893,47313,3,03002,03002,宜野座村立博物館,字宜野座232,3,-99,1994
127.742824,26.407099,47324,3,03002,03002,読谷村立歴史民俗資料館,字座喜味708-6,3,3,1989
127.759853,26.243348,47329,3,03002,03002,沖縄県立埋蔵文化財センター,字上原193-7,2,-99,2000
127.730444,26.191242,47350,3,03002,03002,南風原町立南風原文化センター,字兼城716,3,-99,1989
127.743647,26.122476,47362,3,03002,03002,八重瀬町立具志頭歴史民俗資料館,字具志頭352,3,-99,2001
127.715097,26.150696,47362,3,03002,03002,八重瀬町立東風平歴史民俗資料館,字東風平1015-2,3,1,1997
127.694058,26.208394,47201,3,03003,03003,沖縄県立図書館,寄宮1-2-16,2,-99,9999
127.681294,26.216117,47201,3,03003,03003,那覇市立久茂地図書館,久茂地3-24-1,3,-99,9999
127.675469,26.221207,47201,3,03003,03003,那覇市立若狭図書館,若狭2-12-1,3,-99,1992
127.721332,26.218947,47201,3,03003,03003,那覇市立首里図書館,首里当蔵町2-8-2,3,-99,1984
127.66281,26.185084,47201,3,03003,03003,那覇市立小禄南図書館,高良2-7-1,3,-99,1983
127.73205,26.225723,47201,3,03003,03003,那覇市立石嶺図書館,首里石嶺町2-70-9,3,-99,1996
127.693614,26.208366,47201,3,03003,03003,那覇市立中央図書館,寄宮1-2-15,3,-99,1972
127.713603,26.209826,47201,3,03003,03003,那覇市立繁多川図書館,繁多川4-1-38,3,-99,2005
127.754745,26.254085,47205,3,03003,03003,宜野湾市民図書館,我如古3-4-10,3,-99,9999
127.721415,26.247863,47208,3,03003,03003,浦添市立図書館,安波茶2-2-1,3,-99,9999
127.970855,26.599531,47209,3,03003,03003,名護市立中央図書館,宮里5-6-1,3,-99,9999
127.672675,26.119512,47210,3,03003,03003,糸満市立中央図書館,字真栄里1448,3,-99,9999
127.797035,26.331719,47211,3,03003,03003,沖縄市立図書館,字上地2-19-6,3,-99,9999
127.674396,26.173731,47212,3,03003,03003,豊見城市立中央図書館,字伊良波392,3,-99,9999
127.896413,26.314448,47213,3,03003,03003,うるま市立勝連図書館,勝連平安名3047,3,2,1998
127.825206,26.421932,47213,3,03003,03003,うるま市立石川図書館,石川曙2-1-55,3,3,1992
127.848901,26.365188,47213,3,03003,03003,うるま市立中央図書館,字平良川128,3,2,1990
127.819753,26.172733,47215,3,03003,03003,南城市立知念図書館（休館中）,知念字久手堅700,3,-99,9999
127.8842,26.655735,47308,3,03003,03003,本部町立図書館,字大浜874-1,3,-99,9999
127.977046,26.481368,47313,3,03003,03003,宜野座村文化センター図書館,字宜野座314-1,3,-99,9999
127.92583,26.44961,47314,3,03003,03003,金武町立図書館,字金武1827,3,-99,9999
127.733905,26.406507,47324,3,03003,03003,読谷村立図書館,字波平37,3,-99,9999
127.768747,26.325061,47326,3,03003,03003,北谷町立図書館,字桑江467-1,3,-99,9999
127.759954,26.221256,47329,3,03003,03003,西原町立図書館,字与那城152-5,3,-99,9999
127.755528,26.203643,47348,3,03003,03003,与那原町立図書館,字与那原712,3,-99,9999
127.144178,26.370036,47356,3,03003,03003,渡名喜村立中央図書館,1935,3,-99,9999
127.87805,26.694347,47308,3,03004,03004,沖縄美ら海水族館,字石川424,4,-99,2002
127.99152,26.610781,47209,3,03005,03005,名護自然動植物公園（ネオパークオキナワ）,字名護4607-41,4,-99,9999
127.803627,26.327386,47211,3,03005,03005,沖縄こども未来ゾーン（沖縄こどもの国）,胡屋5-7-1,4,-99,2003
127.806598,26.375659,47211,3,03005,03005,東南植物楽園＆おきなわスロー風楽風遊の森,知花2146,4,-99,9999
127.882832,26.680298,47308,3,03005,03005,沖縄記念公園熱帯・亜熱帯都市緑化植物園,字石川424（沖縄記念公園内）,1,-99,1990
127.693956,26.227239,47201,3,99999,03002,沖縄県立博物館・美術館,おもろまち3-1-1,2,4,2007
127.679554,26.21391,47201,3,99999,03002,那覇市歴史博物館,久茂地1-1-1（パレットくもじ4階）,3,-99,2006
127.693911,26.217786,47201,3,99999,03003,那覇市立牧志駅前ほしぞら図書館,安里2-1-1（3F）,3,-99,9999
127.787409,26.170052,47215,3,99999,03003,南城市立図書館佐敷分館,佐敷字佐敷307,3,-99,9999
127.767606,26.145416,47215,3,99999,03003,南城市立図書館玉城分館,玉城字富里167,3,-99,9999
127.745563,26.176468,47215,3,99999,03003,南城市立図書館大里分館,大里字仲間928（大里農村改善センター1F）,3,-99,9999
127.756398,26.363497,47325,3,99999,03003,嘉手納町立図書館,字嘉手納290-9（ロータリープラザ4F）,3,-99,9999
127.79068,26.30667,47327,3,99999,03003,あやかりの杜図書館,字喜舎場1214,3,-99,9999
127.730877,26.187862,47350,3,99999,03003,南風原町立図書館,字喜屋武236,3,-99,9999
127.685553,26.213029,47201,3,99999,03003,沖縄点字図書館,松尾2-15-29,4,-99,9999
127.974806,26.623791,47209,3,99999,03003,名桜大学附属図書館,字為又1220-1,0,-99,9999
127.754925,26.262193,47205,3,99999,03003,沖縄国際大学図書館,宜野湾2-6-1,4,-99,9999
127.755593,26.238249,47329,3,99999,03003,沖縄キリスト教学院図書館,字翁長777,4,-99,9999
127.758696,26.241989,47329,3,99999,03003,琉球大学附属図書館医学部分館,字上原207,0,-99,9999
127.766603,26.247951,47329,3,99999,03003,琉球大学附属図書館,字千原1,0,-99,9999
127.694451,26.206075,47201,3,99999,03003,沖縄県立看護大学附属図書館,与儀1-24-1,0,-99,9999
127.699326,26.201355,47201,3,99999,03003,沖縄大学図書館,字国場555,4,-99,9999
127.719487,26.218815,47201,3,99999,03003,沖縄県立芸術大学附属図書・芸術資料館,首里当蔵町1-4,0,-99,9999
127.977914,26.695111,47306,3,99999,03109,今帰仁村民体育館,字仲宗根851-1,3,-99,9999
127.977997,26.695026,47306,3,99999,03116,今帰仁村民体育館,字仲宗根851-1,3,-99,9999
127.97808,26.694951,47306,3,99999,03129,今帰仁村民体育館,字仲宗根851-1,3,-99,9999
127.895163,26.675018,47308,3,99999,03101,本部町運動公園,浜元598,3,-99,9999
127.895175,26.676141,47308,3,99999,03109,本部町民体育館,浦崎467-1,3,-99,9999
127.895163,26.676024,47308,3,99999,03120,本部町民体育館,浦崎467-1,3,-99,9999
127.89546,26.676045,47308,3,99999,03129,本部町民体育館,浦崎467-1,3,-99,9999
127.900124,26.692881,47308,3,99999,03109,上本部小学校,字北里1317,3,-99,9999
127.899339,26.69253,47308,3,99999,03104,上本部小学校,字北里1317,3,-99,9999
127.897724,26.694194,47308,3,99999,03109,上本部中学校,字北里573,3,-99,9999
127.89896,26.694491,47308,3,99999,03104,上本部中学校,字北里573,3,-99,9999
127.862327,26.648504,47308,3,99999,03109,瀬底小中学校,字瀬底693,3,-99,9999
127.862743,26.647665,47308,3,99999,03104,瀬底小中学校,字瀬底693,3,-99,9999
127.900813,26.660482,47308,3,99999,03109,本部小学校,字東605,3,-99,9999
127.901657,26.659951,47308,3,99999,03104,本部小学校,字東605,3,-99,9999
127.898751,26.660331,47308,3,99999,03109,本部中学校,字渡久地231-1,3,-99,9999
127.899488,26.660777,47308,3,99999,03104,本部中学校,字渡久地231-1,3,-99,9999
127.889745,26.628709,47308,3,99999,03109,崎本部小学校,字崎本部127,3,-99,9999
127.88908,26.628783,47308,3,99999,03104,崎本部小学校,字崎本部127,3,-99,9999
127.946948,26.650609,47308,3,99999,03109,伊豆味小中学校,字伊豆味,3,-99,9999
127.946009,26.649568,47308,3,99999,03104,伊豆味小中学校,字伊豆味,3,-99,9999
127.815433,26.648968,47308,3,99999,03109,水納小中学校,字瀬底6260,3,-99,9999
127.815706,26.648777,47308,3,99999,03104,水納小中学校,字瀬底6260,3,-99,9999
127.976172,26.471165,47313,3,99999,03104,宜野座村惣慶運動場,字惣慶553,3,-99,9999
