X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
140.989615,43.189874,01203,3,03001,03001,森ヒロコ・スタシス美術館,緑1-16-33,4,-99,1993
140.537215,43.031817,01401,3,03002,03002,北海道原子力環境センター,宮丘261-1,2,2,1985
140.791388,43.187316,01408,3,03002,03002,ウイスキー博物館,黒川町7-6,4,-99,1998
140.788499,43.189367,01408,3,03002,03002,余市宇宙記念館,黒川町6-4-1（道の駅スペース・アップルよいち内）,3,-99,1998
140.786857,43.196629,01408,3,03002,03002,余市水産博物館,入舟町21,3,3,1968
140.992493,43.19042,01203,3,03003,03003,小樽図書館,花園5-1-1,3,2,1982
140.785819,43.191203,01408,3,03003,03003,余市町図書館,入舟町413,3,-99,9999
140.993576,43.193334,01203,3,99999,03003,小樽市点字図書館,富岡1-5-10,4,-99,9999
140.97966,43.190475,01203,3,99999,03003,小樽商科大学附属図書館,緑3-5-21,0,-99,9999
140.994105,43.18703,01203,3,03005,03005,小樽公園こどもの国,花園5,3,-99,9999
140.986479,43.217017,01203,3,03005,03005,中野植物園,清水町26-30,4,-99,9999
140.34842,43.197563,01404,3,99999,03002,神恵内村日本郷土玩具館「童心館」,大字珊内村256,3,2,1998
140.492696,43.067703,01403,3,99999,03002,鰊御殿とまり,大字泊村59-1,3,-99,9999
140.531502,43.031843,01403,3,99999,03002,原子力PRセンター「とまりん館」,大字堀株村字古川45-1,4,-99,1991
140.991347,43.187515,01203,3,99999,03104,小樽公園運動場,花園5-88,3,-99,9999
140.990974,43.188696,01203,3,99999,03109,小樽市総合体育館,花園5-2-2,4,-99,9999
140.99098,43.188618,01203,3,99999,03120,小樽市総合体育館,花園5-2-2,4,-99,9999
140.990986,43.188544,01203,3,99999,03116,小樽市総合体育館,花園5-2-2,4,-99,9999
140.990499,43.188263,01203,3,99999,03112,小樽市総合体育館,花園5-2-2,4,-99,9999
140.999399,43.225406,01203,3,99999,03105,高島小学校,高島5-6-1,3,-99,1994
140.993195,43.186397,01203,3,99999,03102,小樽桜ヶ丘球場,花園5-3-3,3,-99,9999
140.971317,43.183729,01203,3,99999,03103,小樽からまつ公園運動場,最上2-3-1,3,-99,9999
140.969511,43.184054,01203,3,99999,03115,小樽からまつ公園庭球場,最上2-3-1,3,-99,9999
140.989319,43.182284,01203,3,99999,03115,小樽入船公園庭球場,入船5-18-1,3,-99,9999
140.994907,43.188777,01203,3,99999,03115,小樽公園庭球場,花園5-3-2,3,-99,9999
140.993218,43.190565,01203,3,99999,03121,小樽公園弓道場,花園5-1-1,3,-99,9999
140.920473,43.214373,01203,3,99999,03137,ＢｌｕｅＨｏｌｉｃＳｅａＫａｙａｋｓｔ．,塩谷1-28-13,4,-99,9999
140.915242,43.210986,01203,3,99999,03148,塩谷海水浴場,塩谷1,4,-99,9999
140.85079,43.198944,01203,3,99999,03148,サンリバー海水浴場,蘭島1,4,-99,9999
140.973375,43.177645,01203,3,99999,03141,小樽天狗山スキー場,最上2-16-15,4,-99,9999
140.953892,43.173224,01203,3,99999,03142,おたる自然の村,天狗山1,4,-99,9999
140.543074,43.008044,01401,3,99999,03109,梨野舞納体育館,梨野舞納330-1,3,-99,9999
140.496822,43.06411,01403,3,99999,03124,泊村アイスセンター「とまリンク」,大字泊村1,3,-99,9999
140.497357,43.064127,01403,3,99999,03129,泊村アイスセンター「とまリンク」,大字泊村1,3,-99,9999
140.497137,43.064379,01403,3,99999,03109,泊村アイスセンター「とまリンク」,大字泊村1,3,-99,9999
140.497137,43.064296,01403,3,99999,03120,泊村アイスセンター「とまリンク」,大字泊村1,3,-99,9999
140.500602,43.064171,01403,3,99999,03115,とまりカブトラインパーク,大字茅沼村字臼別191-7,3,-99,9999
140.500192,43.063928,01403,3,99999,03104,とまりカブトラインパーク,大字茅沼村字臼別191-7,3,-99,9999
140.4207,43.149141,01404,3,99999,03142,神恵内青少年旅行村,大字神恵内村ブエダウス272-1,3,-99,9999
140.418169,43.149228,01404,3,99999,03115,神恵内青少年旅行村,大字神恵内村ブエダウス272-1,3,-99,9999
140.421211,43.148239,01404,3,99999,03109,神恵内青少年旅行村,大字神恵内村ブエダウス272-1,3,-99,9999
140.532275,43.195926,01404,3,99999,03143,神恵内２０００年の森公園,大字神恵内村字トーマル1427,3,-99,9999
