X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
130.196983,32.018538,46206,3,03002,03002,阿久根市立郷土資料館,高松町2,3,3,1985
130.343464,32.098207,46208,3,03002,03002,出水市ツル博物館クレインパークいずみ,文化町1000,3,2,1995
130.304589,32.06169,46208,3,03002,03002,出水市高尾野郷土館・古城画伯コレクション館,高尾野町大久保158-5,3,2,1973
130.360411,32.081641,46208,3,03002,03002,出水市立歴史民俗資料館,本町3-14,3,-99,1985
130.608699,32.061885,46224,3,03002,03002,大口市歴史民俗鉄道記念資料館,里2845-2,3,4,1992
130.112813,32.1626,46404,3,03002,03002,長島町歴史民俗資料館,指江1560,3,-99,1982
130.185431,32.198622,46404,3,03002,03002,日本マンダリンセンター,鷹巣3786-14,3,5,1993
130.196983,32.018538,46206,3,03003,03003,阿久根市立図書館,高松町2,3,3,9999
130.303672,32.06158,46208,3,03003,03003,出水市立高尾野図書館,高尾野町大久保20,3,-99,9999
130.360411,32.081641,46208,3,03003,03003,出水市立中央図書館,本町3-14,3,-99,9999
130.265809,32.058104,46208,3,03003,03003,出水市立野田図書館,野田町上名6094-1,3,-99,9999
130.608964,32.061706,46224,3,03003,03003,伊佐市立大口図書館,大口里2845-2,3,-99,9999
130.112676,32.163286,46404,3,03003,03003,長島町立指江図書館,指江1545,3,-99,1987
130.177425,32.199249,46404,3,03003,03003,長島町立鷹巣図書館,鷹巣1877-3,3,-99,9999
130.640978,32.013132,46224,3,03003,03003,伊佐市立菱刈図書館,菱刈前目2019-1,3,-99,9999
130.211652,32.034437,46206,3,99999,03101,総合運動公園,赤瀬川,3,-99,9999
130.217083,32.034578,46206,3,99999,03104,総合運動公園,赤瀬川,3,-99,9999
130.21706,32.034729,46206,3,99999,03103,総合運動公園,赤瀬川,3,-99,9999
130.213607,32.033979,46206,3,99999,03102,総合運動公園,赤瀬川,3,-99,9999
130.217095,32.034437,46206,3,99999,03138,総合運動公園,赤瀬川,3,-99,9999
130.216032,32.034885,46206,3,99999,03105,総合運動公園,赤瀬川,3,-99,9999
130.21517,32.034366,46206,3,99999,03121,総合運動公園,赤瀬川,3,-99,9999
130.214665,32.034079,46206,3,99999,03109,総合運動公園,赤瀬川,3,-99,9999
