X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
129.997812839626,32.378655,43215,3,99999,03109,天草勤労者体育館,天草町高浜南472-3,3,-99,9999
129.986733,32.326118,43215,3,99999,03104,大江農村広場,天草町大江1003,3,-99,9999
129.986733,32.325938,43215,3,99999,03102,大江農村広場,天草町大江1003,3,-99,9999
129.998537,32.379602,43215,3,99999,03109,天草中学校体育館,天草町高浜南488-1,3,-99,9999
129.996935,32.203858,43215,3,99999,03148,茂串海水浴場,牛深町,3,-99,9999
129.985046,32.24587,43215,3,99999,03148,魚貫崎海水浴場,魚貫町,3,-99,9999
129.994906,32.378436,43215,3,99999,03148,白鶴浜海水浴場,天草町高浜北,3,-99,9999
129.869742,32.73522,42201,3,03001,03001,祈りの丘絵本美術館,南山手町2-10,4,-99,1999
129.870645,32.741689,42201,3,03001,03001,長崎県美術館,出島町2-1,2,3,2005
129.871522,32.738526,42201,3,03001,03001,長崎市野口彌太郎記念美術館,大浦町1-37,3,2,1908
129.869134,32.734368,42201,3,03002,03002,グラバー園,南山手町8-1,3,-99,1974
129.892228,32.755863,42201,3,03002,03002,シーボルト記念館,鳴滝2-7-40,3,3,1989
129.700976,32.84476,42201,3,03002,03002,ド・ロ神父記念館,西出津町2633,3,1,1885
129.872176,32.74379,42201,3,03002,03002,出島（史跡「出島和蘭商館跡」）,出島町6-1,3,-99,9999
129.872683,32.735479,42201,3,03002,03002,長崎孔子廟・中国歴代博物館,大浦町10-36,4,1,1967
129.702765,32.836091,42201,3,03002,03002,長崎市遠藤周作文学館,東出津町77,3,2,2000
129.853488,32.778855,42201,3,03002,03002,長崎市科学館,油木町7-2,3,4,1997
129.699606,32.84368,42201,3,03002,03002,長崎市外海子ども博物館,西出津町2794-1,3,1,9999
129.699718,32.842691,42201,3,03002,03002,長崎市外海歴史民俗資料館,西出津町2793,3,-99,1979
129.868737,32.764013,42201,3,03002,03002,長崎市歴史民俗資料館,上銭座町3-1,3,3,1997
129.911423,32.798483,42201,3,03002,03002,長崎純心大学博物館,三ツ山町235（長崎純心大学内）,4,5,9999
129.879876,32.753069,42201,3,03002,03002,長崎歴史文化博物館,立山1-1-1,3,-99,2005
129.872109,32.754514,42201,3,03002,03002,日本二十六聖人記念館,西坂町7-8,4,4,1962
129.961444,32.909488,42205,3,03002,03002,大村市立史料館,東本町481,3,2,1973
129.644049,32.932815,42212,3,03002,03002,西海市大瀬戸歴史民俗資料館,大瀬戸町瀬戸西浜郷61-1,3,2,1982
129.880162,32.752797,42201,3,03003,03003,長崎県立長崎図書館,立山1-1-51,2,-99,9999
129.810252,32.687544,42201,3,03003,03003,長崎市香焼図書館,香焼町567,3,-99,9999
129.853583,32.774335,42201,3,03003,03003,長崎市図書センター,若草町9-5,3,-99,9999
129.981643,32.838146,42204,3,03003,03003,諫早市立たらみ図書館,多良見町木床2002,3,-99,2005
129.961444,32.909488,42205,3,03003,03003,大村市立図書館,東本町481,3,-99,9999
129.772482,32.987256,42212,3,03003,03003,西海市立西彼図書館,西彼町喰場郷736,3,-99,9999
129.875508,32.826018,42307,3,03003,03003,長与町図書館,嬉里郷636,3,-99,9999
129.84591,32.829259,42308,3,03003,03003,時津町立時津図書館,浦郷31-14,3,-99,9999
129.11783,32.982756,42411,3,03003,03003,新上五島町立中央図書館,有川郷733,3,-99,9999
129.05977,32.839648,42411,3,03003,03003,新上五島町立中央図書館奈良尾図書館,奈良尾郷334-2,3,-99,9999
129.946765,32.758177,42201,3,03004,03004,長崎ペンギン水族館,宿町3-16,3,2,2001
129.804849,32.593514,42201,3,03005,03005,長崎県亜熱帯植物園・サザンパーク野母崎,脇岬町833,2,-99,1963
129.78648,32.988442,42212,3,03005,03005,長崎バイオパーク,西彼町中山郷2291-1,4,-99,1980
129.865064709907,32.7721619416808,42201,3,99999,03002,長崎原爆死没者追悼平和祈念館,平野町7-8,1,1,2003
129.112752,32.986773,42411,3,99999,03002,新上五島町鯨賓館ミュージアム,有川郷578-36,3,2,1989
129.880424,32.739776,42201,3,99999,03001,長崎市須加五々道美術館,中小島1-4-2,3,-99,2001
129.875587,32.748677,42201,3,99999,03003,長崎市立図書館,興善町1-1,3,-99,9999
129.021163071701,32.887966,42411,3,99999,03003,新上五島町立中央図書館若松分館,若松郷277-7,3,-99,9999
129.070129,32.983294,42411,3,99999,03003,新上五島町立中央図書館上五島分館,青方郷1549-6,3,-99,9999
129.089723,32.999139,42411,3,99999,03003,新上五島町立中央図書館新魚目分館,榎津郷401,3,-99,9999
129.865084,32.777738,42201,3,99999,03003,声の奉仕会・マリア文庫,橋口町5-18（かなえビル1F）,4,-99,9999
129.865994,32.777677,42201,3,99999,03003,長崎県視覚障害者情報センター,橋口町10-22（長崎こども・女性・障害者支援センター内）,4,-99,2007
129.976314,32.904125,42205,3,99999,03003,大村市木場町内こども図書館,木場1-126（木場公民館内）,3,-99,9999
129.875014,32.808617,42307,3,99999,03003,長崎県立大学シーボルト校附属図書館,まなび野1-1-1,0,-99,9999
129.84212,32.813911,42201,3,99999,03003,長崎外国語大学教育研究メディアセンター,横尾3-15-1,4,-99,9999
129.887602,32.75938,42201,3,99999,03003,長崎大学附属図書館経済学分館,片淵4-2-1,0,-99,9999
129.868452,32.771916,42201,3,99999,03003,長崎大学附属図書館医学分館,坂本1-12-4,0,-99,9999
129.863679,32.785095,42201,3,99999,03003,長崎大学附属中央図書館,文教町1-14,0,-99,9999
129.855017,32.778929,42201,3,99999,03109,総合体育館アリーナかぶとがに,油木町7-1,2,-99,9999
129.855023,32.778854,42201,3,99999,03120,総合体育館アリーナかぶとがに,油木町7-1,2,-99,9999
129.855029,32.778784,42201,3,99999,03116,総合体育館アリーナかぶとがに,油木町7-1,2,-99,9999
129.855029,32.778704,42201,3,99999,03112,総合体育館アリーナかぶとがに,油木町7-1,2,-99,9999
129.855035,32.778624,42201,3,99999,03129,総合体育館アリーナかぶとがに,油木町7-1,2,-99,9999
129.860557,32.776697,42201,3,99999,03102,長崎県営野球場Ｂｉｇ・Ｎスタジアム,松山町2-5,2,-99,9999
129.787289,32.865075,42201,3,99999,03109,琴海南部体育館,琴海村松町703-14,3,-99,9999
129.826406,32.651979,42201,3,99999,03109,三和体育館,布巻町88-7,3,-99,9999
129.761876,32.592222,42201,3,99999,03109,野母崎体育館,野母町858,3,-99,9999
129.758089,32.662975,42201,3,99999,03109,高島体育館,高島町2709-5,3,-99,9999
129.75963,32.82476,42201,3,99999,03109,三重体育館,三京町708-1,3,-99,9999
129.823884,32.686677,42201,3,99999,03109,深堀体育館,深堀町5-712,3,-99,9999
129.879978,32.753696,42201,3,99999,03109,諏訪体育館,上西山町19-15,3,-99,9999
129.854346,32.786006,42201,3,99999,03122,アーチェリー場,白鳥町8-23,3,-99,9999
129.944467,32.757042,42201,3,99999,03106,長崎市民網場プール,界2-1-3,3,-99,9999
129.852689,32.704555,42201,3,99999,03106,長崎市民小ヶ倉プール,小ヶ倉町2-350,3,-99,9999
129.838167,32.736636,42201,3,99999,03105,長崎市民木鉢プール,木鉢町2-406,3,-99,9999
129.860229,32.774937,42201,3,99999,03106,市民総合プール,松山町2-2,3,-99,9999
129.859626,32.775867,42201,3,99999,03107,市民総合プール,松山町2-2,3,-99,9999
129.972405,32.845672,42204,3,99999,03138,のぞみ公園,多良見町木床106,3,-99,9999
129.972405,32.845592,42204,3,99999,03126,のぞみ公園,多良見町木床106,3,-99,9999
129.99415,32.756977,42204,3,99999,03142,諫早市結の浜マリンパーク,飯盛町池下17-2,3,-99,9999
129.982411,32.831373,42204,3,99999,03109,諫早市多良見体育センター,多良見町化屋1808-1,3,-99,9999
129.982417,32.831298,42204,3,99999,03120,諫早市多良見体育センター,多良見町化屋1808-1,3,-99,9999
129.982417,32.831238,42204,3,99999,03116,諫早市多良見体育センター,多良見町化屋1808-1,3,-99,9999
129.982417,32.831183,42204,3,99999,03110,諫早市多良見体育センター,多良見町化屋1808-1,3,-99,9999
129.982417,32.831123,42204,3,99999,03129,諫早市多良見体育センター,多良見町化屋1808-1,3,-99,9999
129.983157,32.837817,42204,3,99999,03104,なごみの里運動公園,多良見町木床2002,3,-99,9999
129.930302,32.858351,42204,3,99999,03104,諫早市多良見西部グラウンド,多良見町舟津1898,3,-99,9999
129.97584,32.826168,42204,3,99999,03109,喜々津小学校,多良見町中里27,3,-99,9999
129.992485,32.838499,42204,3,99999,03109,喜々津東小学校,多良見町シーサイド1-286,3,-99,9999
129.953432,32.845628,42204,3,99999,03109,大草小学校,多良見町野副59,3,-99,9999
129.929044,32.85876,42204,3,99999,03109,伊木力小学校,多良見町舟津1107-1,3,-99,9999
129.994124,32.77016,42204,3,99999,03109,飯盛西小学校,飯盛町里620,3,-99,9999
129.974746,32.82678,42204,3,99999,03109,喜々津中学校,多良見町中里30,3,-99,9999
129.93057,32.854671,42204,3,99999,03109,琴海中学校,多良見町船津1870,3,-99,9999
129.957267,32.900679,42205,3,99999,03109,シーハットおおむら,幸町25-33,4,-99,9999
129.957285,32.900579,42205,3,99999,03120,シーハットおおむら,幸町25-33,4,-99,9999
129.954711,32.897851,42205,3,99999,03101,大村市陸上競技場,玖島1-15,4,-99,9999
129.953695,32.897077,42205,3,99999,03115,大村市テニスコート,玖島1-15,4,-99,9999
129.956508,32.898666,42205,3,99999,03102,大村市野球場,玖島1-25-3,4,-99,9999
129.957678,32.899105,42205,3,99999,03104,大村市補助グラウンド,玖島1-25-3,4,-99,9999
129.941974,32.957267,42205,3,99999,03104,大村市郡中学校運動場,沖田町69,4,-99,9999
129.938563,32.919814,42205,3,99999,03104,大村市森園運動広場,森園町663-7,4,-99,9999
129.957875,32.934591,42205,3,99999,03115,大村市小路口テニスコート,小路口町764-8,4,-99,9999
129.939076,32.919294,42205,3,99999,03117,大村市森園ファミリースポーツ広場,森園町1561,4,-99,9999
129.943049,32.916371,42205,3,99999,03104,浄水管理センターグラウンド,松山町565-1,4,-99,9999
129.941676,32.917646,42205,3,99999,03122,大村市アーチェリー場,松山町565-1,4,-99,9999
129.957932580187,32.9130389057918,42205,3,99999,03110,大村市武道館,西三城町137,3,-99,9999
129.957926580187,32.9129589057918,42205,3,99999,03111,大村市武道館,西三城町137,3,-99,9999
129.940795,32.920194,42205,3,99999,03106,大村市民プール,森園町1537,4,-99,9999
129.939934,32.920808,42205,3,99999,03107,大村市民プール,森園町1537,4,-99,9999
129.953761,32.899704,42205,3,99999,03105,大村市屋内プール,幸町25-42,4,-99,9999
129.954189,32.899993,42205,3,99999,03121,大村市弓道場,幸町25-180,3,-99,9999
129.941372,32.939108,42205,3,99999,03109,大村市児童体育館,富の原1-1171-2,3,-99,9999
129.941465,32.974039,42205,3,99999,03102,大村市北部運動広場,松原本町565-5,3,-99,9999
129.941459,32.973954,42205,3,99999,03103,大村市北部運動広場,松原本町565-5,3,-99,9999
129.994338,32.889717,42205,3,99999,03102,大村市鈴田運動広場,大里町1554,3,-99,9999
129.985586,32.862904,42205,3,99999,03109,三浦小学校,日泊町590,3,-99,9999
