X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
138.255542,38.041618,15224,3,03002,03002,佐渡金山展示資料館,下相川1305,4,-99,1970
138.427176,38.016674,15224,3,03002,03002,佐渡市新穂歴史民俗資料館,新穂瓜生屋492,3,2,1980
138.344843,38.015359,15224,3,03002,03002,佐渡市立金井歴史民俗資料館,泉甲375-1,3,-99,9999
138.239964,38.037337,15224,3,03002,03002,相川郷土博物館,相川坂下町20,3,2,1956
138.424308,38.061146,15224,3,03002,03002,両津郷土博物館,秋津1596,3,-99,1982
138.367343,38.020038,15224,3,03003,03003,佐渡市立中央図書館,千種177-1,3,-99,9999
138.430309,38.094756,15224,3,99999,03003,佐渡市立両津図書館,梅津2314-1,3,-99,9999
138.249132,38.09384,15224,3,03004,03004,北狄水族資料館（尖閣湾揚島水族館）,北狄1544,4,-99,1958
138.46002,38.057516,15224,3,99999,03101,両津運動広場,城腰363,3,-99,9999
138.372945,38.034092,15224,3,99999,03102,金井野球場,新保乙1461-155,3,-99,9999
138.309997,38.010907,15224,3,99999,03102,佐和田野球場,窪田87-1,3,-99,9999
138.460393,38.05643,15224,3,99999,03102,両津野球場,城腰357,3,-99,9999
138.28443,38.007235,15224,3,99999,03103,天神の杜農村公園,沢根五十里,3,-99,9999
138.44489,38.036299,15224,3,99999,03104,新穂多目的広場,新穂潟上1101-1,3,-99,9999
138.415738,38.014805,15224,3,99999,03104,新穂農村広場,下新穂819-1,3,-99,9999
138.23704,38.035188,15224,3,99999,03104,相川多目的運動広場,相川栄町2,3,-99,9999
138.371781,38.033951,15224,3,99999,03106,金井プール,新保乙1461-88,3,-99,9999
138.358315,38.027234,15224,3,99999,03109,金井温泉体育館,中興乙2822-1,3,-99,9999
138.426896,38.017171,15224,3,99999,03109,新穂体育館,新穂瓜生屋501,3,-99,9999
138.236668,38.036259,15224,3,99999,03109,相川体育館,相川栄町1,3,-99,9999
138.431506,38.09331,15224,3,99999,03109,両津総合体育館,梅津2343-1,3,-99,9999
138.426422,38.016896,15224,3,99999,03110,新穂武道館,新穂瓜生屋370,3,-99,9999
138.431506,38.093174,15224,3,99999,03110,両津総合体育館,梅津2343-1,3,-99,9999
138.426422,38.016896,15224,3,99999,03111,新穂武道館,新穂瓜生屋370,3,-99,9999
138.431506,38.093174,15224,3,99999,03111,両津総合体育館,梅津2343-1,3,-99,9999
138.370854,38.034064,15224,3,99999,03115,金井テニスコート,新保乙1461-2,3,-99,9999
138.28443,38.007235,15224,3,99999,03115,天神の杜農村公園,沢根五十里,3,-99,9999
138.460258,38.058339,15224,3,99999,03115,両津テニスコート,城腰363,3,-99,9999
138.459361,38.05854,15224,3,99999,03115,両津農村広場,城腰365-1,3,-99,9999
138.236672,38.036161,15224,3,99999,03116,相川テニスコート,相川栄町2,3,-99,9999
138.28443,38.007235,15224,3,99999,03117,天神の杜農村公園,沢根五十里,3,-99,9999
138.372541,38.03485,15224,3,99999,03138,金井ゲートボールコート,新保乙1461-292,3,-99,9999
138.415738,38.014805,15224,3,99999,03138,新穂農村広場,下新穂819-1,3,-99,9999
138.236779,38.03575,15224,3,99999,03138,相川ゲートボールコート,相川栄町2,3,-99,9999
138.28443,38.007235,15224,3,99999,03138,天神の杜農村公園,沢根五十里,3,-99,9999
138.459361,38.05854,15224,3,99999,03138,両津農村広場,城腰365-1,3,-99,9999
138.441384,38.074146,15224,3,99999,03140,かもこボートハウス,湊343-1,3,-99,9999
138.352473,38.078446,15224,3,99999,03141,金井平スキー場,新保丙2-27,3,-99,9999
138.309985,38.004237,15224,3,99999,03142,窪田キャンプ場,窪田,3,-99,9999
