X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
140.332446,38.25601,06201,3,03001,03001,山形美術館,大手町1-63,4,3,1964
140.439454,38.308971,06201,3,03001,03001,山寺後藤美術館,大字山寺2982-3,4,-99,1994
140.435841,38.312225,06201,3,03001,03001,立石寺宝物殿,大字山寺4456-1,4,1,1976
140.278845,38.148798,06207,3,03001,03001,蟹仙洞,矢来4-6-8,4,-99,1951
140.353593,38.517811,06208,3,03001,03001,真下慶治記念美術館,大字大淀1084-1,3,1,2004
140.380426,38.359668,06210,3,03001,03001,広重美術館,鎌田本町1-2-1,4,2,1997
140.370497,38.350446,06210,3,03001,03001,出羽桜美術館,一日町1-4-1,4,1,1988
140.379663,38.363222,06210,3,03001,03001,天童市美術館,老野森1-2-2,3,2,1990
140.050816,38.013806,06382,3,03001,03001,掬粋巧芸館,中小松2911-5,4,2,9999
140.333398,38.255124,06201,3,03002,03002,最上義光歴史館,大手町1-53,3,-99,1989
140.340977,38.256909,06201,3,03002,03002,山形県郷土館（文翔館）,旅篭町3-4-51,2,3,1916
140.329669,38.254344,06201,3,03002,03002,山形県立博物館,霞城町1-8,2,2,1971
140.348382,38.254357,06201,3,03002,03002,山形県立博物館教育資料館,緑町2-2-8,2,2,1980
140.328539,38.253162,06201,3,03002,03002,山形市郷土館,霞城町1-1（霞城公園内）,3,3,1969
140.289454,38.230811,06201,3,03002,03002,山形市産業歴史資料館,鋳物町10,3,2,1981
140.34939,38.246567,06201,3,03002,03002,山形大学附属博物館,小白川町1-4-12,0,3,1952
140.438986,38.309559,06201,3,03002,03002,山寺芭蕉記念館,大字山寺字南院4223,3,-99,1989
140.285465,38.221676,06201,3,03002,03002,尚古館,大字二位田8,4,1,1970
140.296599,38.766956,06205,3,03002,03002,新庄ふるさと歴史センター,堀瑞町4-74,3,-99,1983
140.297138,38.770887,06205,3,03002,03002,雪の里情報館,石川町4-15,3,2,1933
140.272283,38.398816,06206,3,03002,03002,トルコ館・さくらんぼ会館,大字八鍬字川原919-6,3,-99,1992
140.268162,38.384472,06206,3,03002,03002,寒河江市郷土館,大字寒河江字長岡丙2707,3,-99,1984
140.276197,38.157482,06207,3,03002,03002,上山市立上山城,元城内3-7,3,4,1982
140.29912,38.172129,06207,3,03002,03002,齋藤茂吉記念館,北町字弁天1421（みゆき公園内）,4,1,1989
140.382517,38.482924,06208,3,03002,03002,最上徳内記念館,中央1-2-12,3,1,1993
140.348417,38.490793,06208,3,03002,03002,村山市農村文化保存伝承館,大字河島元杉島1315-1,3,-99,1993
140.000259,38.137125,06209,3,03002,03002,長井市古代の丘資料館,草岡2768-1,3,1,1993
140.036111,38.112076,06209,3,03002,03002,文教の杜丸大扇屋・長沼孝三彫塑館,十日町1-11-7,3,-99,9999
140.369533,38.359944,06210,3,03002,03002,天童市将棋資料館,本町1-1-1,3,-99,1992
140.372477,38.353143,06210,3,03002,03002,天童市立旧東村山郡役所資料館,五日町2-4-8,3,2,1879
140.378353,38.356335,06210,3,03002,03002,天童民芸館,天童中2-3-10,4,-99,1968
140.40524,38.441799,06211,3,03002,03002,東根市東の杜資料館,本丸東3-1,3,-99,1895
140.404356,38.60635,06212,3,03002,03002,尾花沢市芭蕉・清風歴史資料館,中町5-36,3,-99,1983
140.165224,38.048773,06213,3,03002,03002,南陽市立結城豊太郎記念館,赤湯362,3,2,1995
140.121084,38.071024,06213,3,03002,03002,夕鶴の里（語り部の館・資料館）,漆山2025-2,3,-99,1993
140.268739,38.293539,06301,3,03002,03002,山辺町ふるさと資料館,山辺208-1,3,2,1994
140.210258,38.27813,06301,3,03002,03002,山辺町農林漁業資料館,大字大蕨荒谷3197-19,4,-99,9999
140.276217,38.337052,06302,3,03002,03002,中山町立歴史民俗資料館,大字長崎6005,3,-99,1980
140.299346,38.438494,06321,3,03002,03002,河北町紅花資料館,谷地戊1143,3,-99,1984
140.102561,38.454353,06322,3,03002,03002,西川町丸山薫記念館,大字岩根沢454-15,3,-99,1989
140.196087,38.379153,06324,3,03002,03002,大江町立歴史民俗資料館,大字本郷丁373-1,3,-99,1823
140.373111,38.588964,06341,3,03002,03002,大石田町立歴史民俗資料館,大字大石田乙37-6,3,1,1978
140.324745,38.680252,06363,3,03002,03002,舟形町歴史民俗資料館,舟杉字小田山2679-22,3,-99,1981
140.249597,38.857425,06364,3,03002,03002,真室川町立歴史民俗資料館,大字新町233-1,3,-99,1981
140.162895,38.005847,06381,3,03002,03002,まほろば・童話の里浜田広介記念館,大字一本柳2110,3,-99,1989
140.219718,38.008019,06381,3,03002,03002,高畠町郷土資料館,大字安久津2011,3,2,1979
140.214527,38.007971,06381,3,03002,03002,山形県立うきたむ風土記の丘考古資料館,大字安久津2117,2,1,1993
140.02499,38.784465,06428,3,03002,03002,清河八郎記念館,清川字上川原37,4,1,1962
140.34437,38.255469,06201,3,03003,03003,山形県立図書館,緑町1-2-36,2,2,9999
140.34078,38.239901,06201,3,03003,03003,山形市立図書館,小荷駄町7-12,3,-99,9999
140.321872,38.254306,06201,3,03003,03003,山形市立図書館霞城分館,城西町2-2-15,3,-99,9999
140.338059,38.252057,06201,3,03003,03003,山形市立図書館中央分館,七日町1-2-39,3,-99,9999
140.35158,38.249427,06201,3,03003,03003,山形市立図書館東部分館,小白川町2-3-47,3,-99,9999
140.341168,38.267608,06201,3,03003,03003,山形市立図書館北部分館,宮町4-17-13,3,-99,9999
140.298487,38.765568,06205,3,03003,03003,新庄市立図書館,小田島町4-21,3,-99,9999
140.277719,38.380883,06206,3,03003,03003,寒河江市立図書館,中央1-7-14,3,-99,9999
140.275519,38.154539,06207,3,03003,03003,上山市立図書館,二日町10-25,3,5,9999
140.387138,38.480602,06208,3,03003,03003,村山市立図書館,楯岡五日町14-20,3,-99,9999
140.040644,38.102657,06209,3,03003,03003,長井市立図書館,神明町3-7,4,-99,1981
140.378829,38.363222,06210,3,03003,03003,天童市立図書館,老野森1-2-1,3,-99,9999
140.381058,38.428366,06211,3,03003,03003,東根市さくらんぼ図書館,さくらんぼ駅前1-1-1,3,2,9999
140.407687,38.598343,06212,3,03003,03003,尾花沢市民図書館,若葉町1-8-25,3,2,9999
140.166596,38.04917,06213,3,03003,03003,南陽市立図書館,赤湯791-1,3,-99,9999
140.309112,38.43127,06321,3,03003,03003,河北町立中央図書館,谷地所岡3-1-10,3,-99,9999
140.131526,38.431493,06322,3,03003,03003,西川町立図書館,大字間沢280,3,-99,9999
140.146056,38.298319,06323,3,03003,03003,朝日町立図書館,大字宮宿2265,3,-99,9999
140.191448,38.002899,06381,3,03003,03003,高畠町立図書館,大字高畠426,3,-99,9999
140.050972,38.005988,06382,3,03003,03003,川西町立図書館,大字上小松1037-1,3,-99,9999
140.098398,38.183112,06402,3,03003,03003,白鷹町立図書館,大字荒砥甲833,3,-99,9999
140.334889,38.24803,06201,3,99999,03003,山形県立点字図書館,十日町1-6-6,4,2,1978
140.27469,38.337158,06302,3,99999,03003,中山町立図書館「ほんわ館」,大字長崎8038-9,3,2,2012
140.353557,38.33016,06210,3,99999,03003,羽陽学園短期大学附属図書館,大字清池1559,4,-99,9999
140.318857,38.215859,06201,3,99999,03003,山形大学医学部図書館,飯田西2-2-2,0,2,9999
140.345544,38.219173,06201,3,99999,03003,東北芸術工科大学図書館,上桜田3-4-5,4,-99,9999
140.302974,38.2095,06201,3,99999,03003,東北文教大学附属図書館,大字片谷地515,4,2,9999
140.347152,38.296945,06201,3,99999,03003,山形県立保健医療大学附属図書館,上柳260,3,-99,9999
140.348984,38.246598,06201,3,99999,03003,山形大学小白川図書館,小白川町1-4-12,0,5,9999
140.357447,38.188795,06201,3,03005,03005,山形市野草園,大字神尾832-3,3,-99,1993
140.347655,38.282474,06201,3,99999,03109,山形市総合スポーツセンター,落合町1,4,-99,1989
140.347652,38.282406,06201,3,99999,03120,山形市総合スポーツセンター,落合町1,4,-99,1989
140.347649,38.282336,06201,3,99999,03116,山形市総合スポーツセンター,落合町1,4,-99,1989
140.347646,38.282262,06201,3,99999,03112,山形市総合スポーツセンター,落合町1,4,-99,1989
140.349345,38.282367,06201,3,99999,03121,山形市総合スポーツセンター,落合町1,4,-99,1989
140.347643,38.282192,06201,3,99999,03129,山形市総合スポーツセンター,落合町1,4,-99,1989
140.34764,38.282124,06201,3,99999,03132,山形市総合スポーツセンター,落合町1,4,-99,1989
140.349102,38.281648,06201,3,99999,03105,山形市総合スポーツセンター,落合町1,4,-99,1989
140.345566,38.27871,06201,3,99999,03125,山形市総合スポーツセンター,落合町1,4,-99,9999
140.348834,38.27989,06201,3,99999,03115,山形市総合スポーツセンター,落合町1,4,-99,9999
140.34909,38.281061,06201,3,99999,03106,山形市総合スポーツセンター,落合町1,4,-99,9999
140.347087,38.280272,06201,3,99999,03104,山形市総合スポーツセンター,落合町1,4,-99,9999
140.351568,38.250039,06201,3,99999,03109,福祉体育館,小白川町2-3-33,4,-99,1981
140.351568,38.250009,06201,3,99999,03120,福祉体育館,小白川町2-3-33,4,-99,1981
140.351568,38.249978,06201,3,99999,03116,福祉体育館,小白川町2-3-33,4,-99,1981
140.341042,38.240585,06201,3,99999,03109,南部体育館,小荷駄町7-110,4,-99,1982
140.341042,38.240569,06201,3,99999,03120,南部体育館,小荷駄町7-110,4,-99,1982
140.341042,38.240553,06201,3,99999,03116,南部体育館,小荷駄町7-110,4,-99,1982
140.3228,38.268469,06201,3,99999,03109,江南体育館,江南1-1-27,4,-99,1986
140.322798,38.268438,06201,3,99999,03120,江南体育館,江南1-1-27,4,-99,1986
140.3228,38.268406,06201,3,99999,03116,江南体育館,江南1-1-27,4,-99,1986
140.362233,38.263117,06201,3,99999,03109,沼の辺体育館,沼の辺町4-33,4,-99,9999
140.362233,38.263068,06201,3,99999,03120,沼の辺体育館,沼の辺町4-33,4,-99,9999
140.32933,38.277141,06201,3,99999,03106,北市民プール,桧町3-10-1,4,-99,1978
140.327429,38.232819,06201,3,99999,03106,みなみ市民プール,南一番町8-5,4,-99,1970
140.353728,38.289296,06201,3,99999,03102,流通センター（野球場）,流通センター2-1,4,-99,1976
140.325805,38.256338,06201,3,99999,03102,ソフトボール場,霞城町（霞城公園内）,4,-99,1952
140.287531,38.246932,06201,3,99999,03102,西部運動広場,大字沼木字新田948,4,-99,1982
140.377126,38.312717,06201,3,99999,03102,立谷川運動広場,立谷川2-959,4,-99,1982
140.288601,38.23238,06201,3,99999,03102,鋳物町運動広場,鋳物町24,4,-99,1975
140.359889,38.291891,06201,3,99999,03115,流通センター庭球場,流通センター4-2,4,-99,1976
140.288007,38.232027,06201,3,99999,03115,鋳物町庭球場,鋳物町24,4,-99,1975
140.288201,38.246444,06201,3,99999,03115,西部庭球場,大字沼木字新田948,4,-99,1975
140.328524,38.253103,06201,3,99999,03121,山形市弓道場,霞城町,4,-99,1967
140.310682,38.246777,06201,3,99999,03101,あかねヶ丘陸上競技場,あかねケ丘2-4-1,4,-99,1971
140.327338,38.253852,06201,3,99999,03109,山形県体育館,霞城町1-2,4,-99,1966
140.327338,38.253796,06201,3,99999,03120,山形県体育館,霞城町1-2,4,-99,1966
140.327338,38.25374,06201,3,99999,03116,山形県体育館,霞城町1-2,4,-99,1966
140.327338,38.253913,06201,3,99999,03131,山形県体育館,霞城町1-2,4,-99,1966
140.328214,38.253871,06201,3,99999,03112,山形県武道館,霞城町1-2,4,-99,9999
140.328777,38.256646,06201,3,99999,03102,山形市野球場,霞城町1-5,3,-99,9999
140.345656,38.264193,06201,3,99999,03101,山形市陸上競技場,薬師町2-22-72,4,-99,1979
140.395249,38.169701,06201,3,99999,03109,蔵王体育館,蔵王温泉字上の台103,4,-99,9999
140.395249,38.169648,06201,3,99999,03120,蔵王体育館,蔵王温泉字上の台103,4,-99,9999
140.395249,38.169598,06201,3,99999,03116,蔵王体育館,蔵王温泉字上の台103,4,-99,9999
140.400025,38.174486,06201,3,99999,03141,蔵王ジャンプ台,蔵王温泉字柳平768,4,-99,9999
140.359719,38.249493,06201,3,99999,03105,馬見ヶ崎プールジャバ,小白川町字川原1237,3,-99,9999
140.35881,38.249465,06201,3,99999,03107,馬見ヶ崎プールジャバ,小白川町字川原1237,3,-99,9999
140.282262,38.242243,06201,3,99999,03116,西公園,大字門伝字落合河原3114-10,3,-99,9999
140.28244,38.245379,06201,3,99999,03103,西公園,大字門伝字落合河原3114-10,3,-99,9999
140.282434,38.245267,06201,3,99999,03138,西公園,大字門伝字落合河原3114-10,3,-99,9999
140.282345,38.243149,06201,3,99999,03115,西公園,大字門伝字落合河原3114-10,3,-99,9999
140.299812,38.754755,06205,3,99999,03109,わくわく新庄,下金沢町15-11,3,-99,9999
140.299812,38.7547,06205,3,99999,03120,わくわく新庄,下金沢町15-11,3,-99,9999
140.299812,38.754645,06205,3,99999,03110,わくわく新庄,下金沢町15-11,3,-99,9999
140.299812,38.754589,06205,3,99999,03113,わくわく新庄,下金沢町15-11,3,-99,9999
140.333088,38.767741,06205,3,99999,03109,山屋セミナーハウス,金沢3036-2,3,-99,9999
140.308073,38.760716,06205,3,99999,03116,すぽーてぃあ,金沢1147,3,-99,9999
140.308786,38.760483,06205,3,99999,03138,すぽーてぃあ,金沢1147,3,-99,9999
140.308786,38.760361,06205,3,99999,03103,すぽーてぃあ,金沢1147,3,-99,9999
140.317834,38.759825,06205,3,99999,03101,新庄市陸上競技場,金沢3070-4,3,-99,9999
140.315947,38.75944,06205,3,99999,03102,市民球場,金沢1398-3,3,-99,9999
140.319556,38.759996,06205,3,99999,03118,新庄市相撲場,金沢3070-4,3,-99,9999
140.317836,38.758935,06205,3,99999,03112,新庄市武道館,金沢3070-8,3,-99,9999
140.317836,38.75885,06205,3,99999,03121,新庄市武道館,金沢3070-8,3,-99,9999
140.315996,38.760614,06205,3,99999,03115,東山テニスコート,金沢1399,3,-99,9999
140.31585,38.761189,06205,3,99999,03106,新庄市民プール,金沢1391-1,3,-99,9999
140.355854,38.796642,06205,3,99999,03141,新庄市民スキー場,五日町字柴草山5919-3,3,-99,9999
140.27208,38.735162,06205,3,99999,03104,福田運動広場,大字福田字福田山711-14,3,-99,9999
