X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
131.471485,34.188053,35203,3,03001,03001,のむら美術館,水の上町5-27,4,1,1981
131.474512,34.179609,35203,3,03001,03001,山口県立美術館,亀山町3-1,2,-99,1979
131.467037,34.169434,35203,3,03001,03001,山口情報芸術センター,中園町7-7,3,-99,2003
131.396012,34.416862,35204,3,03001,03001,熊谷美術館（重要文化財熊谷家住宅）,今魚店町47,4,2,1768
131.394346,34.409501,35204,3,03001,03001,山口県立萩美術館・浦上記念館,平安古586-1,2,2,1996
131.393191,34.410612,35204,3,03001,03001,石井茶碗美術館,南古萩町33-3,4,-99,1969
131.415372,34.425111,35204,3,03001,03001,萩陶芸美術館・吉賀大眉記念館,大字椿東永久山426-1,4,2,1994
131.261954,34.358577,35211,3,03001,03001,香月泰男美術館,三隅中226,3,2,1993
131.812206,34.06019,35215,3,03001,03001,周南市美術博物館,花畠町10-16,3,3,1995
131.071271,34.085972,35201,3,03002,03002,東行記念館,吉田町1184,4,2,1966
131.078338,34.198244,35201,3,03002,03002,豊田ホタルの里ミュージアム,豊田町大字中村50-3,3,-99,2004
131.459461,34.166554,35203,3,03002,03002,おおすみ歴史美術館,湯田温泉3-1-26,4,2,1996
131.472762,34.182415,35203,3,03002,03002,山口県立山口博物館,春日町8-2,2,5,1967
131.39363,34.102493,35203,3,03002,03002,山口市小郡文化資料館,小郡下郷609-3,3,2,1994
131.472068,34.185025,35203,3,03002,03002,山口市歴史民俗資料館,春日町5-1,3,2,1980
131.457879,34.164779,35203,3,03002,03002,中原中也記念館,湯田温泉1-11-21,3,-99,1994
131.464668,34.075915,35203,3,03002,03002,鋳銭司郷土館,大字鋳銭司1422,3,-99,1984
131.471752,34.189629,35203,3,03002,03002,瑠璃光寺資料館,香山町7-1,4,2,1982
131.381759,34.415627,35204,3,03002,03002,萩史料館,堀内83-33,4,-99,1976
131.488145,34.3558,35204,3,03002,03002,萩市立阿武川歴史民俗資料館,川上小市ヶ谷2319,3,2,1975
131.59981,34.619778,35204,3,03002,03002,萩市立須佐歴史民俗資料館,大字須佐4441-19,3,2,1987
131.390258,34.413495,35204,3,03002,03002,萩博物館,堀内355,3,-99,2004
131.614858,34.077205,35206,3,03002,03002,阿弥陀寺宝物館,牟礼1869,4,-99,9999
131.562037,34.04929,35206,3,03002,03002,防府市青少年科学館,寿町6-41,3,-99,1998
131.574127,34.063149,35206,3,03002,03002,防府天満宮歴史館,松崎町14-1,4,3,1977
131.587535,34.06351,35206,3,03002,03002,毛利博物館,多々良1-15-1,4,2,1916
131.995763,34.008826,35210,3,03002,03002,伊藤公資料館,大字束荷2250-1,3,1,1997
131.105208,34.38327,35211,3,03002,03002,長門市日置歴史民俗資料館,日置上5899,3,2,1981
131.207539,34.167438,35213,3,03002,03002,美袮市化石館,大嶺町東分315-12,3,-99,1995
131.207386,34.165977,35213,3,03002,03002,美袮市歴史民俗資料館,大嶺町東分279-1,3,2,1978
131.307277,34.235072,35213,3,03002,03002,秋吉台科学博物館,秋芳町秋吉,3,2,1959
131.033451,34.12412,35201,3,03003,03003,下関市立菊川図書館,菊川町大字下岡枝193-8,3,-99,9999
131.073667,34.202852,35201,3,03003,03003,下関市立豊田図書館,豊田町大字矢田153-1,3,-99,9999
131.359835,34.014147,35203,3,03003,03003,山口市立阿知須図書館,阿知須2737-1,3,-99,9999
131.47629,34.18147,35203,3,03003,03003,山口県立山口図書館,後河原150-1,2,-99,9999
131.456958,34.167932,35203,3,03003,03003,山口市立児童図書館,湯田温泉5-2-13,3,-99,9999
131.467037,34.169434,35203,3,03003,03003,山口市立中央図書館,中園町7-7,3,-99,9999
131.391971,34.103197,35203,3,03003,03003,山口市立小郡図書館,小郡下郷609-1,3,-99,9999
131.660844,34.189978,35203,3,03003,03003,山口市立徳地図書館,徳地堀1527-3,3,-99,9999
131.60453,34.61519,35204,3,03003,03003,萩市立須佐図書館,大字須佐4296,3,-99,9999
131.397238,34.409428,35204,3,03003,03003,萩市立萩図書館,大字江向552-2,3,-99,9999
131.412256,34.342374,35204,3,03003,03003,萩市立明木図書館,大字明木2939,3,-99,9999
131.571155,34.053844,35206,3,03003,03003,防府市立防府図書館,栄町1-5-1,3,-99,9999
131.867335,34.013586,35207,3,03003,03003,下松市立図書館,大手町2-3-1,3,-99,2012
131.955463,34.26369,35208,3,03003,03003,岩国市錦図書館,錦町広瀬6487-4,3,-99,9999
131.197999,34.379958,35211,3,03003,03003,長門市立図書館,仙崎441-1,3,-99,9999
131.054509,34.369388,35211,3,03003,03003,長門市立図書館ゆや分館,油谷新別名833,3,-99,9999
131.206681,34.165943,35213,3,03003,03003,美祢市立美祢図書館,大嶺町東分281-1,3,-99,9999
131.969071,34.050219,35215,3,03003,03003,周南市立熊毛図書館,熊毛中央町1-1,3,-99,9999
131.816409,34.226298,35215,3,03003,03003,周南市立鹿野図書館,大字鹿野下1276-1,3,-99,9999
131.765734,34.071459,35215,3,03003,03003,周南市立新南陽図書館,中央町1-15,3,-99,9999
131.80733,34.056577,35215,3,03003,03003,周南市立中央図書館,岐山通2-7,3,-99,9999
131.737747,34.071293,35215,3,03003,03003,周南市立福川図書館,福川南町2-1（新南陽ふれあいセンター内）,3,-99,9999
131.162638,34.057179,35216,3,03003,03003,山陽小野田市立厚狭図書館,大字鴨庄109,3,-99,1972
131.183028,34.007626,35216,3,03003,03003,山陽小野田市立中央図書館高千帆分館,日の出3-11-11,3,-99,9999
131.344529,34.224463,35213,3,03003,03003,美祢市立美東図書館,美東町大田6170-1,3,-99,9999
131.293027,34.212018,35213,3,03003,03003,美祢市立秋芳図書館,秋芳町秋吉5356,3,-99,9999
131.721395,34.395726,35203,3,03003,03003,山口市立阿東図書館,阿東徳佐中3375-3,3,-99,9999
131.066355,34.37659,35211,3,03005,03005,八幡人丸神社古典樹苑,油谷新別名35（人丸）,4,-99,9999
131.815154,34.063351,35215,3,03005,03005,周南市徳山動物園,大字徳山5846,3,-99,1960
131.331477,34.284696,35213,3,03005,03005,秋吉台自然動物公園（秋吉台サファリランド）,清水1212,4,-99,1977
131.39391,34.412868,35204,3,99999,03002,菊屋家住宅,呉服町1-1,4,-99,1984
131.417472,34.411925,35204,3,99999,03002,松陰神社宝物殿・至誠館,椿東1537,4,1,2009
131.214988,34.369668,35211,3,99999,03002,村田清風記念館,三隅下2510-1,3,2,1995
131.469374,34.147939,35203,3,99999,03002,山口大学埋蔵文化財資料館,吉田1677-1,0,-99,1977
131.43324,34.019207,35203,3,99999,03003,山口市立秋穂図書館,秋穂東6823-1,3,-99,9999
131.809748,34.04611,35215,3,99999,03003,特定非営利活動法人周南視覚障害者図書館,速玉町3-17（周南市徳山社会福祉センター内）,4,-99,9999
131.476297,34.181553,35203,3,99999,03003,山口県点字図書館,大字後河原松柄150-1,2,-99,9999
131.844346,34.047668,35215,3,99999,03003,徳山大学図書館,学園台843-4-2,4,-99,9999
131.223654,34.04497,35202,3,99999,03003,宇部市学びの森くすのき図書館,大字船木字内番田361-6,3,-99,9999
131.403039935402,34.1207681103256,35203,3,99999,03003,山口芸術短期大学図書館,小郡みらい町1-7-1,4,-99,9999
131.499281,34.194,35203,3,99999,03003,山口県立大学附属図書館,桜畠3-2-1,0,-99,9999
131.468755,34.147791,35203,3,99999,03003,山口大学総合図書館,吉田1677-1,4,-99,9999
131.464069,34.210343,35203,3,99999,03102,一の坂ダムグラウンド,上天花町,3,-99,9999
131.437436,34.154513,35203,3,99999,03101,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.43746,34.15823,35203,3,99999,03129,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.43645,34.155653,35203,3,99999,03104,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.436093,34.152683,35203,3,99999,03103,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.436462,34.155476,35203,3,99999,03102,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.437888,34.159204,35203,3,99999,03138,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.43746,34.158397,35203,3,99999,03115,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.437971,34.157994,35203,3,99999,03109,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.43746,34.158092,35203,3,99999,03120,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.43784,34.158525,35203,3,99999,03111,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.43784,34.158397,35203,3,99999,03110,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.433099,34.155014,35203,3,99999,03121,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.433087,34.155122,35203,3,99999,03122,維新百年記念公園ちょるる広場（多目的広場）,維新公園4-1-1,4,-99,2012
131.370963,34.004867,35203,3,99999,03102,山口きらら博記念公園,阿知須509-50,2,-99,9999
131.370963,34.004689,35203,3,99999,03116,山口きらら博記念公園,阿知須509-50,2,-99,9999
131.370963,34.004207,35203,3,99999,03138,山口きらら博記念公園,阿知須509-50,2,-99,9999
131.369109,34.004463,35203,3,99999,03103,山口きらら博記念公園,阿知須509-50,2,-99,9999
131.367041,34.004827,35203,3,99999,03104,山口きらら博記念公園,阿知須509-50,2,-99,9999
131.372698,34.008788,35203,3,99999,03105,山口きらら博記念公園,阿知須509-50,2,-99,9999
131.374421,34.00662,35203,3,99999,03147,山口きらら博記念公園,阿知須509-50,2,-99,9999
131.370963,34.004532,35203,3,99999,03129,山口きらら博記念公園,阿知須509-50,2,-99,9999
131.370963,34.004364,35203,3,99999,03109,山口きらら博記念公園,阿知須509-50,2,-99,9999
131.026747,34.042605,35201,3,99999,03103,乃木浜運動公園,乃木浜2（球技場）,3,-99,9999
131.026411,34.04374,35201,3,99999,03104,乃木浜運動公園,乃木浜2（球技場）,3,-99,9999
131.013559,34.016865,35201,3,99999,03102,長府扇町第１運動広場,長府扇町7,4,-99,9999
131.013559,34.016757,35201,3,99999,03138,長府扇町第１運動広場,長府扇町7,4,-99,9999
131.013559,34.016594,35201,3,99999,03104,長府扇町第１運動広場,長府扇町7,4,-99,9999
131.017896,34.022263,35201,3,99999,03102,長府扇町第２運動広場,長府扇町7,4,-99,9999
131.017896,34.022617,35201,3,99999,03104,長府扇町第２運動広場,長府扇町7,4,-99,9999
131.009521,34.021114,35201,3,99999,03106,下関市市民プール,長府扇町3-64,4,-99,9999
131.031285,34.068764,35201,3,99999,03110,下関市小月武道館,小月駅前1-7-1,3,-99,9999
131.031285,34.068714,35201,3,99999,03111,下関市小月武道館,小月駅前1-7-1,3,-99,9999
131.026959,34.123176,35201,3,99999,03109,下関市菊川体育館,菊川町大字下岡枝1,4,-99,9999
131.026959,34.123048,35201,3,99999,03120,下関市菊川体育館,菊川町大字下岡枝1,4,-99,9999
