X,Y,P27_001,P27_002,P27_003,P27_004,P27_005,P27_006,P27_007,P27_008,P27_009
131.503815,32.120857,45401,3,03001,03001,高鍋町美術館,大字南高鍋6916-1,3,-99,1999
131.425904,32.047722,45201,3,03002,03002,佐土原歴史資料館（鶴松館・出土文化財管理センター・商家資料館「旧阪本家」）,佐土原町上田島8202-1,3,-99,9999
131.658671,32.581665,45203,3,03002,03002,延岡市市民会館内藤記念館,天神小路255-1,3,2,1963
131.463141,32.361474,45206,3,03002,03002,若山牧水記念文学館,東郷町坪谷1271,3,-99,2006
131.381612,32.124749,45208,3,03002,03002,宮崎県立西都原考古博物館,大字三宅字西都原西5670,2,3,2004
131.403062,32.107298,45208,3,03002,03002,西都市歴史民俗資料館,大字妻1241-1,3,2,1993
131.50241,32.122303,45401,3,03002,03002,高鍋町歴史総合資料館,大字南高鍋旧城内6937-2,3,2,1986
131.21307,32.235381,45403,3,03002,03002,小川城址公園,大字小川字囲833,3,-99,1990
131.688498,32.65282,45203,3,03002,03002,西郷隆盛宿陣跡資料館（西郷南洲翁寓居跡）,大字長井6726,3,-99,1993
131.154922,32.464345,45430,3,03002,03002,椎葉村歴史民俗資料館,大字下福良1818-2,3,-99,1979
131.155289,32.463961,45430,3,03002,03002,椎葉民俗芸能博物館,大字下福良1822-4,3,-99,1997
131.303322,32.715212,45441,3,03002,03002,高千穂町コミュニティセンター（歴史民俗資料館）,三田井1515,3,-99,1986
131.350581,32.732893,45441,3,03002,03002,天岩戸神社徴古館,大字岩戸1073-1,4,-99,1958
131.473197,32.021674,45201,3,03003,03003,宮崎市立佐土原図書館,佐土原町下田島20527-4,3,-99,9999
131.659428,32.582208,45203,3,03003,03003,延岡市立図書館,本小路39-1,3,-99,9999
131.524984,32.56166,45203,3,03003,03003,延岡市立図書館北方分館,北方町川水流卯1236-2,3,-99,9999
131.62264,32.422875,45206,3,03003,03003,日向市立図書館,春原町1-47,3,-99,9999
131.402573,32.10672,45208,3,03003,03003,西都市立図書館,大字右松2606-1,3,-99,9999
131.25637,32.001225,45383,3,03003,03003,綾てるは図書館,大字北俣462-2,3,-99,9999
131.506305,32.124234,45401,3,03003,03003,高鍋図書館,大字南高鍋551,3,-99,9999
131.529332,32.191485,45405,3,03003,03003,川南町立図書館,大字平田2386-3,3,-99,9999
131.557403,32.258331,45406,3,03003,03003,都農町民図書館,大字川北5448-2,3,-99,9999
131.651152,32.472943,45421,3,03003,03003,門川町立図書館,大字門川尾末1611-1,3,-99,9999
131.425619,32.440425,45431,3,03003,03003,美郷町立西郷図書館,西郷区田代645-1,3,-99,9999
131.443443,32.501556,45431,3,03003,03003,美郷町立北郷図書館,北郷区宇納間401,3,-99,9999
131.313252,32.708967,45441,3,03003,03003,高千穂町立図書館,大字三田井723-1,3,-99,9999
131.300449,32.702439,45441,3,03004,03004,高千穂峡淡水魚水族館,御塩井大字向山60-1,3,1,1991
131.072786,32.075593,45205,3,99999,03003,小林市立図書館須木分館,須木中原1741-1,3,-99,9999
131.821588,32.708876,45203,3,99999,03003,延岡市立図書館北浦分館,北浦町古江1943-1,3,-99,9999
131.334355,32.386262,45431,3,99999,03003,美郷町立南郷図書館,南郷区神門287,3,-99,9999
131.669222,32.588766,45203,3,99999,03003,延岡ライトハウス点字図書館,山下町1-7-9,4,-99,9999
131.691615070675,32.6876069126311,45203,3,99999,03003,延岡市立図書館北川分館,北川町川内名7150（北川公民館内）,3,-99,9999
131.155002,32.226303,45403,3,99999,03003,西米良村立あさよむ図書館,村所19（基幹集落センター2階）,3,-99,9999
131.550839,32.401352,45206,3,99999,03001,中島記念館,東郷町山陰乙505-6,4,2,2012
131.210113,32.680032,45443,3,99999,03109,五ヶ瀬町総合公園Ｇパーク,大字三ケ所9223,3,-99,9999
131.209103,32.678871,45443,3,99999,03101,五ヶ瀬町総合公園Ｇパーク,大字三ケ所9223,3,-99,9999
131.211111,32.679782,45443,3,99999,03102,五ヶ瀬町総合公園Ｇパーク,大字三ケ所9223,3,-99,9999
131.211064,32.680062,45443,3,99999,03103,五ヶ瀬町総合公園Ｇパーク,大字三ケ所9223,3,-99,9999
131.210149,32.679811,45443,3,99999,03120,五ヶ瀬町総合公園Ｇパーク,大字三ケ所9223,3,-99,9999
131.676907,32.598069,45203,3,99999,03101,旭化成陸上競技場,中の瀬1,3,-99,9999
131.147798,32.455082,45430,3,99999,03109,椎葉村総合運動公園,大字下福良54-2,3,-99,9999
131.147679,32.456375,45430,3,99999,03101,椎葉村総合運動公園,大字下福良54-2,3,-99,9999
131.15571,32.227296,45403,3,99999,03101,米良錬心館,大字村所,3,-99,9999
131.155556,32.227266,45403,3,99999,03111,米良錬心館,大字村所,3,-99,9999
131.557689,32.267158,45406,3,99999,03101,藤見公園陸上競技場,大字川北11916-1,3,-99,9999
131.422555,32.039894,45201,3,99999,03102,佐土原町営西運動広場,佐土原町大字東上那珂17581,3,-99,9999
